question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_candidate_found,expected_value_text,expected_value,expected_value_rank,expected_logical_row_index,expected_row_position_ratio,expected_full_row,solver_answer,solver_value_text,solver_value,solver_value_rank,solver_logical_row_index,solver_row_position_ratio,solver_full_row,num_logical_rows,all_values,is_correct,expected_table,expected_row,expected_column,expected_is_bold,expected_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_block_id
B-train-00006-q04,B-train-00006,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Khách nội địa lớn nhất?",Điểm đến,Khách nội địa,Phú Quốc,True,20.083,20083.0,1,4,1.0,"Phú Quốc | 20.083 | 5.754 | 77.511 | 87,7%",Phú Quốc,20.083,20083.0,1,4,1.0,"Phú Quốc | 20.083 | 5.754 | 77.511 | 87,7%",5,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""1.824"", ""value"": 1824.0}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""8.822"", ""value"": 8822.0}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""7.567"", ""value"": 7567.0}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""13.247"", ""value"": 13247.0}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""20.083"", ""value"": 20083.0}]",True,1,5,0,False,p01_b00025,1,5,0,False,p01_b00025
B-train-00006-q06,B-train-00006,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Công suất phòng nhỏ nhất?",Điểm đến,Công suất phòng,Nha Trang,True,"54,8%",54.8,1,3,0.75,"Nha Trang | 13.247 | 2.090 | 46.011 | 54,8%",Nha Trang,"54,8%",54.8,1,3,0.75,"Nha Trang | 13.247 | 2.090 | 46.011 | 54,8%",5,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""68,7%"", ""value"": 68.7}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""82,0%"", ""value"": 82.0}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""81,4%"", ""value"": 81.4}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""54,8%"", ""value"": 54.8}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""87,7%"", ""value"": 87.7}]",True,1,4,0,False,p01_b00020,1,4,0,False,p01_b00020
B-train-00006-q07,B-train-00006,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Khách quốc tế lớn nhất?",Điểm đến,Khách quốc tế,Đà Lạt,True,6.766,6766.0,1,2,0.5,"Đà Lạt | 7.567 | 6.766 | 85.998 | 81,4%",Đà Lạt,6.766,6766.0,1,2,0.5,"Đà Lạt | 7.567 | 6.766 | 85.998 | 81,4%",5,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""4.710"", ""value"": 4710.0}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""244"", ""value"": 244.0}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""6.766"", ""value"": 6766.0}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""2.090"", ""value"": 2090.0}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""5.754"", ""value"": 5754.0}]",True,1,3,0,True,p01_b00015,1,3,0,True,p01_b00015
B-train-00007-q02,B-train-00007,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Hoàn trả lớn nhất?",Điểm bán,Hoàn trả,Điểm bán phía Nam,True,"6,9%",6.9,1,4,1.0,"Điểm bán phía Nam | 4607 | 1180 | 312.700 | 6,9%",Điểm bán phía Nam,"6,9%",6.9,1,4,1.0,"Điểm bán phía Nam | 4607 | 1180 | 312.700 | 6,9%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""3,7%"", ""value"": 3.7}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""0,9%"", ""value"": 0.9}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""5,5%"", ""value"": 5.5}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""1,6%"", ""value"": 1.6}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""6,9%"", ""value"": 6.9}]",True,1,5,0,False,p01_b00025,1,5,0,False,p01_b00025
B-train-00007-q03,B-train-00007,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Lượt khách nhỏ nhất?",Điểm bán,Lượt khách,Cửa hàng 02,True,2462,2462.0,1,1,0.25,"Cửa hàng 02 | 2462 | 1658 | 1.573.442 | 0,9%",Cửa hàng 02,2462,2462.0,1,1,0.25,"Cửa hàng 02 | 2462 | 1658 | 1.573.442 | 0,9%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""5520"", ""value"": 5520.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""2462"", ""value"": 2462.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""2580"", ""value"": 2580.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""5037"", ""value"": 5037.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""4607"", ""value"": 4607.0}]",True,1,2,0,False,p01_b00010,1,2,0,False,p01_b00010
B-train-00007-q07,B-train-00007,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Giá trị bán lớn nhất?",Điểm bán,Giá trị bán,Cửa hàng 02,True,1.573.442,1573442.0,1,1,0.25,"Cửa hàng 02 | 2462 | 1658 | 1.573.442 | 0,9%",Cửa hàng 02,1.573.442,1573442.0,1,1,0.25,"Cửa hàng 02 | 2462 | 1658 | 1.573.442 | 0,9%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""1.104.840"", ""value"": 1104840.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""1.573.442"", ""value"": 1573442.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""1.223.370"", ""value"": 1223370.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""967.980"", ""value"": 967980.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""312.700"", ""value"": 312700.0}]",True,1,2,0,False,p01_b00010,1,2,0,False,p01_b00010
B-train-00007-q10,B-train-00007,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Số đơn nhỏ nhất?",Điểm bán,Số đơn,Điểm bán phía Bắc,True,1095,1095.0,1,3,0.75,"Điểm bán phía Bắc | 5037 | 1095 | 967.980 | 1,6%",Điểm bán phía Bắc,1095,1095.0,1,3,0.75,"Điểm bán phía Bắc | 5037 | 1095 | 967.980 | 1,6%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""1240"", ""value"": 1240.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""1658"", ""value"": 1658.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""1970"", ""value"": 1970.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""1095"", ""value"": 1095.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""1180"", ""value"": 1180.0}]",True,1,4,0,False,p01_b00020,1,4,0,False,p01_b00020
B-train-00008-q01,B-train-00008,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá trúng lớn nhất?",Gói thầu,Giá trúng,GT75,True,2.470,2470.0,1,4,1.0,GT75 | Công ty Nam Việt | 2.490 | 2.470 | Đang thực hiện,GT75,2.470,2470.0,1,4,1.0,GT75 | Công ty Nam Việt | 2.490 | 2.470 | Đang thực hiện,5,"[{""logical_row"": 0, ""return"": ""GT65"", ""value_text"": ""710"", ""value"": 710.0}, {""logical_row"": 1, ""return"": ""GT13"", ""value_text"": ""180"", ""value"": 180.0}, {""logical_row"": 2, ""return"": ""GT47"", ""value_text"": ""1.950"", ""value"": 1950.0}, {""logical_row"": 3, ""return"": ""GT60"", ""value_text"": ""840"", ""value"": 840.0}, {""logical_row"": 4, ""return"": ""GT75"", ""value_text"": ""2.470"", ""value"": 2470.0}]",True,1,5,0,False,p01_b00025,1,5,0,False,p01_b00025
B-train-00008-q05,B-train-00008,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá dự toán lớn nhất?",Gói thầu,Giá dự toán,GT75,True,2.490,2490.0,1,4,1.0,GT75 | Công ty Nam Việt | 2.490 | 2.470 | Đang thực hiện,GT75,2.490,2490.0,1,4,1.0,GT75 | Công ty Nam Việt | 2.490 | 2.470 | Đang thực hiện,5,"[{""logical_row"": 0, ""return"": ""GT65"", ""value_text"": ""820"", ""value"": 820.0}, {""logical_row"": 1, ""return"": ""GT13"", ""value_text"": ""280"", ""value"": 280.0}, {""logical_row"": 2, ""return"": ""GT47"", ""value_text"": ""2.000"", ""value"": 2000.0}, {""logical_row"": 3, ""return"": ""GT60"", ""value_text"": ""1.010"", ""value"": 1010.0}, {""logical_row"": 4, ""return"": ""GT75"", ""value_text"": ""2.490"", ""value"": 2490.0}]",True,1,5,0,False,p01_b00025,1,5,0,False,p01_b00025
B-train-00008-q07,B-train-00008,argmin,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá trúng nhỏ nhất?",Gói thầu,Giá trúng,GT13,True,180,180.0,1,1,0.25,GT13 | Công ty Đông Á | 280 | 180 | Chờ nghiệm thu,GT13,180,180.0,1,1,0.25,GT13 | Công ty Đông Á | 280 | 180 | Chờ nghiệm thu,5,"[{""logical_row"": 0, ""return"": ""GT65"", ""value_text"": ""710"", ""value"": 710.0}, {""logical_row"": 1, ""return"": ""GT13"", ""value_text"": ""180"", ""value"": 180.0}, {""logical_row"": 2, ""return"": ""GT47"", ""value_text"": ""1.950"", ""value"": 1950.0}, {""logical_row"": 3, ""return"": ""GT60"", ""value_text"": ""840"", ""value"": 840.0}, {""logical_row"": 4, ""return"": ""GT75"", ""value_text"": ""2.470"", ""value"": 2470.0}]",True,1,2,0,True,p01_b00010,1,2,0,True,p01_b00010
B-train-00008-q10,B-train-00008,argmin,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá dự toán nhỏ nhất?",Gói thầu,Giá dự toán,GT13,True,280,280.0,1,1,0.25,GT13 | Công ty Đông Á | 280 | 180 | Chờ nghiệm thu,GT13,280,280.0,1,1,0.25,GT13 | Công ty Đông Á | 280 | 180 | Chờ nghiệm thu,5,"[{""logical_row"": 0, ""return"": ""GT65"", ""value_text"": ""820"", ""value"": 820.0}, {""logical_row"": 1, ""return"": ""GT13"", ""value_text"": ""280"", ""value"": 280.0}, {""logical_row"": 2, ""return"": ""GT47"", ""value_text"": ""2.000"", ""value"": 2000.0}, {""logical_row"": 3, ""return"": ""GT60"", ""value_text"": ""1.010"", ""value"": 1010.0}, {""logical_row"": 4, ""return"": ""GT75"", ""value_text"": ""2.490"", ""value"": 2490.0}]",True,1,2,0,True,p01_b00010,1,2,0,True,p01_b00010
B-train-00009-q08,B-train-00009,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Tiến độ lớn nhất?",Dự án,Tiến độ,Cầu Đông Thành,True,"94,3%",94.3,1,0,0.0,"Cầu Đông Thành | 16.640 | 15.695 | 94,3% | Thủ tục",Cầu Đông Thành,"94,3%",94.3,1,0,0.0,"Cầu Đông Thành | 16.640 | 15.695 | 94,3% | Thủ tục",8,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""94,3%"", ""value"": 94.3}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""85,3%"", ""value"": 85.3}, {""logical_row"": 2, ""return"": ""Trường liên cấp"", ""value_text"": ""45,6%"", ""value"": 45.6}, {""logical_row"": 3, ""return"": ""Nhà máy nước"", ""value_text"": ""65,0%"", ""value"": 65.0}, {""logical_row"": 4, ""return"": ""Khu tái định cư"", ""value_text"": ""75,8%"", ""value"": 75.8}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""77,9%"", ""value"": 77.9}, {""logical_row"": 6, ""return"": ""Đường vành đai"", ""value_text"": ""25,5%"", ""value"": 25.5}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""28,6%"", ""value"": 28.6}]",True,1,1,0,True,p01_b00005,1,1,0,True,p01_b00005
B-train-00009-q09,B-train-00009,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Tiến độ nhỏ nhất?",Dự án,Tiến độ,Đường vành đai,True,"25,5%",25.5,1,6,0.8571428571428571,"Đường vành đai | 17.340 | 4.424 | 25,5% | Thủ tục",Đường vành đai,"25,5%",25.5,1,6,0.8571428571428571,"Đường vành đai | 17.340 | 4.424 | 25,5% | Thủ tục",8,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""94,3%"", ""value"": 94.3}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""85,3%"", ""value"": 85.3}, {""logical_row"": 2, ""return"": ""Trường liên cấp"", ""value_text"": ""45,6%"", ""value"": 45.6}, {""logical_row"": 3, ""return"": ""Nhà máy nước"", ""value_text"": ""65,0%"", ""value"": 65.0}, {""logical_row"": 4, ""return"": ""Khu tái định cư"", ""value_text"": ""75,8%"", ""value"": 75.8}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""77,9%"", ""value"": 77.9}, {""logical_row"": 6, ""return"": ""Đường vành đai"", ""value_text"": ""25,5%"", ""value"": 25.5}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""28,6%"", ""value"": 28.6}]",True,1,7,0,False,p01_b00035,1,7,0,False,p01_b00035
B-train-00009-q10,B-train-00009,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Giải ngân lớn nhất?",Dự án,Giải ngân,Đường vành đai,True,21.736,21736.0,1,1,0.14285714285714285,"Đường vành đai | 25.480 | 21.736 | 85,3% | Mặt bằng",Đường vành đai,21.736,21736.0,1,1,0.14285714285714285,"Đường vành đai | 25.480 | 21.736 | 85,3% | Mặt bằng",8,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""15.695"", ""value"": 15695.0}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""21.736"", ""value"": 21736.0}, {""logical_row"": 2, ""return"": ""Trường liên cấp"", ""value_text"": ""11.041"", ""value"": 11041.0}, {""logical_row"": 3, ""return"": ""Nhà máy nước"", ""value_text"": ""7.842"", ""value"": 7842.0}, {""logical_row"": 4, ""return"": ""Khu tái định cư"", ""value_text"": ""18.889"", ""value"": 18889.0}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""10.097"", ""value"": 10097.0}, {""logical_row"": 6, ""return"": ""Đường vành đai"", ""value_text"": ""4.424"", ""value"": 4424.0}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""8.032"", ""value"": 8032.0}]",True,1,2,0,False,p01_b00010,1,2,0,False,p01_b00010
B-train-00010-q04,B-train-00010,argmax,"Trong bảng 1 ở trang 1, Mã hàng nào có Xuất lớn nhất?",Mã hàng,Xuất,VT620,True,111,111.0,1,4,1.0,VT620 | Ghế xoay | Ram | 26 | 97 | 111 | 12,VT620,111,111.0,1,4,1.0,VT620 | Ghế xoay | Ram | 26 | 97 | 111 | 12,5,"[{""logical_row"": 0, ""return"": ""VT212"", ""value_text"": ""12"", ""value"": 12.0}, {""logical_row"": 1, ""return"": ""VT662"", ""value_text"": ""25"", ""value"": 25.0}, {""logical_row"": 2, ""return"": ""VT663"", ""value_text"": ""81"", ""value"": 81.0}, {""logical_row"": 3, ""return"": ""VT159"", ""value_text"": ""60"", ""value"": 60.0}, {""logical_row"": 4, ""return"": ""VT620"", ""value_text"": ""111"", ""value"": 111.0}]",True,1,5,0,False,p01_b00035,1,5,0,False,p01_b00035
B-train-00010-q06,B-train-00010,argmin,"Trong bảng 1 ở trang 1, Mã hàng nào có Tồn đầu nhỏ nhất?",Mã hàng,Tồn đầu,VT620,True,26,26.0,1,4,1.0,VT620 | Ghế xoay | Ram | 26 | 97 | 111 | 12,VT620,26,26.0,1,4,1.0,VT620 | Ghế xoay | Ram | 26 | 97 | 111 | 12,5,"[{""logical_row"": 0, ""return"": ""VT212"", ""value_text"": ""163"", ""value"": 163.0}, {""logical_row"": 1, ""return"": ""VT662"", ""value_text"": ""72"", ""value"": 72.0}, {""logical_row"": 2, ""return"": ""VT663"", ""value_text"": ""72"", ""value"": 72.0}, {""logical_row"": 3, ""return"": ""VT159"", ""value_text"": ""168"", ""value"": 168.0}, {""logical_row"": 4, ""return"": ""VT620"", ""value_text"": ""26"", ""value"": 26.0}]",True,1,5,0,False,p01_b00035,1,5,0,False,p01_b00035
B-train-00010-q08,B-train-00010,argmax,"Trong bảng 1 ở trang 1, Mã hàng nào có Tồn đầu lớn nhất?",Mã hàng,Tồn đầu,VT159,True,168,168.0,1,3,0.75,VT159 | Bàn làm việc | Cái | 168 | 61 | 60 | 169,VT159,168,168.0,1,3,0.75,VT159 | Bàn làm việc | Cái | 168 | 61 | 60 | 169,5,"[{""logical_row"": 0, ""return"": ""VT212"", ""value_text"": ""163"", ""value"": 163.0}, {""logical_row"": 1, ""return"": ""VT662"", ""value_text"": ""72"", ""value"": 72.0}, {""logical_row"": 2, ""return"": ""VT663"", ""value_text"": ""72"", ""value"": 72.0}, {""logical_row"": 3, ""return"": ""VT159"", ""value_text"": ""168"", ""value"": 168.0}, {""logical_row"": 4, ""return"": ""VT620"", ""value_text"": ""26"", ""value"": 26.0}]",True,1,4,0,False,p01_b00028,1,4,0,False,p01_b00028
B-train-00011-q02,B-train-00011,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Giá trị bán lớn nhất?",Điểm bán,Giá trị bán,Điểm bán phía Bắc,True,954.384,954384.0,1,3,0.75,"Điểm bán phía Bắc | 2304 | 1011 | 954.384 | 7,2%",Điểm bán phía Bắc,954.384,954384.0,1,3,0.75,"Điểm bán phía Bắc | 2304 | 1011 | 954.384 | 7,2%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""613.470"", ""value"": 613470.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""344.697"", ""value"": 344697.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""274.722"", ""value"": 274722.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""954.384"", ""value"": 954384.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""658.749"", ""value"": 658749.0}]",True,1,4,0,False,p01_b00020,1,4,0,False,p01_b00020
B-train-00011-q05,B-train-00011,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Lượt khách lớn nhất?",Điểm bán,Lượt khách,Điểm bán phía Nam,True,4862,4862.0,1,4,1.0,"Điểm bán phía Nam | 4862 | 1651 | 658.749 | 1,8%",Điểm bán phía Nam,4862,4862.0,1,4,1.0,"Điểm bán phía Nam | 4862 | 1651 | 658.749 | 1,8%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""1319"", ""value"": 1319.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""2370"", ""value"": 2370.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""2949"", ""value"": 2949.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""2304"", ""value"": 2304.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""4862"", ""value"": 4862.0}]",True,1,5,0,False,p01_b00025,1,5,0,False,p01_b00025
B-train-00011-q06,B-train-00011,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Lượt khách nhỏ nhất?",Điểm bán,Lượt khách,Cửa hàng 01,True,1319,1319.0,1,0,0.0,"Cửa hàng 01 | 1319 | 845 | 613.470 | 5,6%",Cửa hàng 01,1319,1319.0,1,0,0.0,"Cửa hàng 01 | 1319 | 845 | 613.470 | 5,6%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""1319"", ""value"": 1319.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""2370"", ""value"": 2370.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""2949"", ""value"": 2949.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""2304"", ""value"": 2304.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""4862"", ""value"": 4862.0}]",True,1,1,0,True,p01_b00005,1,1,0,True,p01_b00005
B-train-00011-q09,B-train-00011,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Số đơn nhỏ nhất?",Điểm bán,Số đơn,Cửa hàng 01,True,845,845.0,1,0,0.0,"Cửa hàng 01 | 1319 | 845 | 613.470 | 5,6%",Cửa hàng 01,845,845.0,1,0,0.0,"Cửa hàng 01 | 1319 | 845 | 613.470 | 5,6%",5,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""845"", ""value"": 845.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""1291"", ""value"": 1291.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""1302"", ""value"": 1302.0}, {""logical_row"": 3, ""return"": ""Điểm bán phía Bắc"", ""value_text"": ""1011"", ""value"": 1011.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""1651"", ""value"": 1651.0}]",True,1,1,0,True,p01_b00005,1,1,0,True,p01_b00005
B-train-00012-q02,B-train-00012,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kế hoạch nhỏ nhất?",Khu vực,Kế hoạch,Tây Nguyên,True,1.750,1750.0,1,3,0.75,"Tây Nguyên | 1.750 | 2.180 | 430 | 124,6%",Tây Nguyên,1.750,1750.0,1,3,0.75,"Tây Nguyên | 1.750 | 2.180 | 430 | 124,6%",5,"[{""logical_row"": 0, ""return"": ""Miền Bắc"", ""value_text"": ""3.590"", ""value"": 3590.0}, {""logical_row"": 1, ""return"": ""Miền Trung"", ""value_text"": ""2.740"", ""value"": 2740.0}, {""logical_row"": 2, ""return"": ""Miền Nam"", ""value_text"": ""2.670"", ""value"": 2670.0}, {""logical_row"": 3, ""return"": ""Tây Nguyên"", ""value_text"": ""1.750"", ""value"": 1750.0}, {""logical_row"": 4, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""4.000"", ""value"": 4000.0}]",True,1,4,0,False,p01_b00020,1,4,0,False,p01_b00020
B-train-00012-q04,B-train-00012,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Chênh lệch lớn nhất?",Khu vực,Chênh lệch,Miền Nam,True,500,500.0,1,2,0.5,"Miền Nam | 2.670 | 3.170 | 500 | 118,7%",Miền Nam,500,500.0,1,2,0.5,"Miền Nam | 2.670 | 3.170 | 500 | 118,7%",5,"[{""logical_row"": 0, ""return"": ""Miền Bắc"", ""value_text"": ""300"", ""value"": 300.0}, {""logical_row"": 1, ""return"": ""Miền Trung"", ""value_text"": ""-380"", ""value"": -380.0}, {""logical_row"": 2, ""return"": ""Miền Nam"", ""value_text"": ""500"", ""value"": 500.0}, {""logical_row"": 3, ""return"": ""Tây Nguyên"", ""value_text"": ""430"", ""value"": 430.0}, {""logical_row"": 4, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""490"", ""value"": 490.0}]",True,1,3,0,True,p01_b00015,1,3,0,True,p01_b00015
