question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_block_id,expected_table,expected_row,expected_column,expected_is_bold,expected_entity_physical_cell_count,solver_answer,solver_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_entity_physical_cell_count,solver_value_text,solver_parsed_value,solver_logical_row_index,num_logical_rows,is_correct
B-train-00026-q04,B-train-00026,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,12,12.0,3,7,True
B-train-00026-q08,B-train-00026,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Mắt,p01_b00025,1,5,0,False,1,Mắt,p01_b00025,1,5,0,False,1,81,81.0,4,7,True
B-train-00026-q10,B-train-00026,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,475,475.0,3,7,True
B-train-00027-q05,B-train-00027,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có lớn nhất?",Phòng ban,Hiện có,Kinh doanh,p01_b00005,1,1,0,False,1,Kinh doanh,p01_b00005,1,1,0,False,1,37,37.0,0,6,True
B-train-00027-q06,B-train-00027,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Tuyển mới nhỏ nhất?",Phòng ban,Tuyển mới,Kinh doanh,p01_b00005,1,1,0,False,1,Kinh doanh,p01_b00005,1,1,0,False,1,0,0.0,0,6,True
B-train-00027-q07,B-train-00027,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Định biên nhỏ nhất?",Phòng ban,Định biên,Hành chính,p01_b00025,1,5,0,False,1,Hành chính,p01_b00025,1,5,0,False,1,13,13.0,4,6,True
B-train-00027-q10,B-train-00027,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Thiếu/thừa lớn nhất?",Phòng ban,Thiếu/thừa,Kinh doanh,p01_b00005,1,1,0,False,1,Kinh doanh,p01_b00005,1,1,0,False,1,+3,3.0,0,6,True
B-train-00028-q01,B-train-00028,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Giá trị bán nhỏ nhất?",Điểm bán,Giá trị bán,Cửa hàng 01,p01_b00030,1,6,0,False,2,Cửa hàng 01,p01_b00030,1,6,0,False,2,196.830,196830.0,5,8,True
B-train-00028-q04,B-train-00028,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Số đơn lớn nhất?",Điểm bán,Số đơn,Cửa hàng 02,p01_b00010,1,2,0,False,2,Cửa hàng 02,p01_b00010,1,2,0,False,2,3823,3823.0,1,8,True
B-train-00028-q08,B-train-00028,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Hoàn trả nhỏ nhất?",Điểm bán,Hoàn trả,Cửa hàng 02,p01_b00035,1,7,0,False,2,Cửa hàng 02,p01_b00035,1,7,0,False,2,"0,0%",0.0,6,8,True
B-train-00029-q02,B-train-00029,argmax,"Trong bảng 1 ở trang 1, Đơn vị nào có Đạt lớn nhất?",Đơn vị,Đạt,THPT Nguyễn Trãi,p01_b00030,1,6,0,False,2,THPT Nguyễn Trãi,p01_b00030,1,6,0,False,2,42,42.0,5,7,True
B-train-00029-q04,B-train-00029,argmax,"Trong bảng 1 ở trang 1, Đơn vị nào có Tỷ lệ đạt lớn nhất?",Đơn vị,Tỷ lệ đạt,THPT Nguyễn Trãi,p01_b00005,1,1,0,False,2,THPT Nguyễn Trãi,p01_b00005,1,1,0,False,2,"96,7%",96.7,0,7,True
B-train-00029-q10,B-train-00029,argmin,"Trong bảng 1 ở trang 1, Đơn vị nào có Thí sinh nhỏ nhất?",Đơn vị,Thí sinh,THPT Trần Phú,p01_b00015,1,3,0,False,1,THPT Trần Phú,p01_b00015,1,3,0,False,1,26,26.0,2,7,True
B-train-00030-q04,B-train-00030,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Mắt,p01_b00025,1,5,0,True,1,Mắt,p01_b00025,1,5,0,True,1,142,142.0,4,8,True
B-train-00030-q07,B-train-00030,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Tai Mũi Họng,p01_b00030,1,6,0,False,1,Ngoại,p01_b00010,1,2,0,False,2,419,419.0,1,8,False
B-train-00030-q09,B-train-00030,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến nhỏ nhất?",Khoa,Chuyển tuyến,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,1,1.0,3,8,True
B-train-00031-q03,B-train-00031,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Tỷ lệ rớt cuộc lớn nhất?",Khu vực,Tỷ lệ rớt cuộc,Khu vực ven biển,p01_b00015,1,3,0,False,1,Khu vực ven biển,p01_b00015,1,3,0,False,1,"3,5%",3.5,2,7,True
B-train-00031-q06,B-train-00031,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Thuê bao lớn nhất?",Khu vực,Thuê bao,Khu vực đô thị,p01_b00020,1,4,0,False,1,Khu vực đô thị,p01_b00020,1,4,0,False,1,55.629,55629.0,3,7,True
B-train-00031-q07,B-train-00031,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Lưu lượng nhỏ nhất?",Khu vực,Lưu lượng,Khu vực đô thị,p01_b00020,1,4,0,False,1,Khu vực đô thị,p01_b00020,1,4,0,False,1,31.528,31528.0,3,7,True
B-train-00031-q08,B-train-00031,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Thuê bao nhỏ nhất?",Khu vực,Thuê bao,Khu vực miền núi,p01_b00025,1,5,0,True,1,Khu vực miền núi,p01_b00025,1,5,0,True,1,20.639,20639.0,4,7,True
B-train-00032-q04,B-train-00032,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Khách nội địa lớn nhất?",Điểm đến,Khách nội địa,Đà Lạt,p01_b00015,1,3,0,False,1,Vịnh Hạ Long,p01_b00030,1,6,0,False,2,20.396,20396.0,5,7,False
B-train-00032-q05,B-train-00032,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Doanh thu nhỏ nhất?",Điểm đến,Doanh thu,Nha Trang,p01_b00020,1,4,0,False,1,Nha Trang,p01_b00020,1,4,0,False,1,18.526,18526.0,3,7,True
B-train-00032-q08,B-train-00032,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Khách quốc tế nhỏ nhất?",Điểm đến,Khách quốc tế,Nha Trang,p01_b00020,1,4,0,False,1,Nha Trang,p01_b00020,1,4,0,False,1,366,366.0,3,7,True
B-train-00032-q10,B-train-00032,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Doanh thu lớn nhất?",Điểm đến,Doanh thu,Vịnh Hạ Long,p01_b00005,1,1,0,False,2,Vịnh Hạ Long,p01_b00005,1,1,0,False,2,83.514,83514.0,0,7,True
B-train-00033-q01,B-train-00033,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có nhỏ nhất?",Phòng ban,Hiện có,Công nghệ,p01_b00020,1,4,0,False,1,Công nghệ,p01_b00020,1,4,0,False,1,21,21.0,3,8,True
B-train-00033-q04,B-train-00033,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Thiếu/thừa lớn nhất?",Phòng ban,Thiếu/thừa,Kinh doanh,p01_b00005,1,1,0,False,2,Kinh doanh,p01_b00005,1,1,0,False,2,+4,4.0,0,8,True
B-train-00033-q07,B-train-00033,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Định biên nhỏ nhất?",Phòng ban,Định biên,Chăm sóc khách hàng,p01_b00030,1,6,0,False,1,Chăm sóc khách hàng,p01_b00030,1,6,0,False,1,19,19.0,5,8,True
B-train-00033-q10,B-train-00033,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có lớn nhất?",Phòng ban,Hiện có,Kinh doanh,p01_b00035,1,7,0,False,2,Kinh doanh,p01_b00035,1,7,0,False,2,40,40.0,6,8,True
B-train-00034-q01,B-train-00034,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có pH lớn nhất?",Điểm quan trắc,pH,Sông Hương,p01_b00010,1,2,0,False,1,Sông Hương,p01_b00010,1,2,0,False,1,"8,28",8.28,1,6,True
B-train-00034-q02,B-train-00034,argmin,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có pH nhỏ nhất?",Điểm quan trắc,pH,KCN Long Thành,p01_b00020,1,4,0,True,1,KCN Long Thành,p01_b00020,1,4,0,True,1,"5,96",5.96,3,6,True
B-train-00034-q05,B-train-00034,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có COD lớn nhất?",Điểm quan trắc,COD,Sông Hồng,p01_b00005,1,1,0,False,2,Sông Hồng,p01_b00005,1,1,0,False,2,88,88.0,0,6,True
B-train-00034-q06,B-train-00034,argmin,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có COD nhỏ nhất?",Điểm quan trắc,COD,Sông Hồng,p01_b00030,1,6,0,False,2,Sông Hồng,p01_b00030,1,6,0,False,2,15,15.0,5,6,True
B-train-00035-q02,B-train-00035,argmin,"Trong bảng 1 ở trang 1, Kho/điểm nào có Chi phí nhỏ nhất?",Kho/điểm,Chi phí,Kho Hà Nội,p01_b00005,1,1,0,False,1,Kho Hà Nội,p01_b00005,1,1,0,False,1,16.454,16454.0,0,5,True
B-train-00035-q04,B-train-00035,argmin,"Trong bảng 1 ở trang 1, Kho/điểm nào có Đúng hạn nhỏ nhất?",Kho/điểm,Đúng hạn,Kho Hà Nội,p01_b00005,1,1,0,False,1,Kho Hà Nội,p01_b00005,1,1,0,False,1,"79,0%",79.0,0,5,True
B-train-00035-q05,B-train-00035,argmax,"Trong bảng 1 ở trang 1, Kho/điểm nào có Đơn xử lý lớn nhất?",Kho/điểm,Đơn xử lý,Kho Cần Thơ,p01_b00020,1,4,0,False,1,Kho Cần Thơ,p01_b00020,1,4,0,False,1,3636,3636.0,3,5,True
B-train-00035-q09,B-train-00035,argmax,"Trong bảng 1 ở trang 1, Kho/điểm nào có Đúng hạn lớn nhất?",Kho/điểm,Đúng hạn,Kho Bình Dương,p01_b00015,1,3,0,True,1,Kho Bình Dương,p01_b00015,1,3,0,True,1,"98,5%",98.5,2,5,True
B-train-00036-q02,B-train-00036,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Thực hiện nhỏ nhất?",Khu vực,Thực hiện,Miền Bắc,p01_b00030,1,6,0,False,2,Miền Bắc,p01_b00030,1,6,0,False,2,1.220,1220.0,5,7,True
B-train-00036-q03,B-train-00036,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Chênh lệch lớn nhất?",Khu vực,Chênh lệch,Đồng bằng sông Cửu Long,p01_b00025,1,5,0,False,1,Đồng bằng sông Cửu Long,p01_b00025,1,5,0,False,1,810,810.0,4,7,True
B-train-00036-q09,B-train-00036,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kế hoạch nhỏ nhất?",Khu vực,Kế hoạch,Miền Nam,p01_b00015,1,3,0,False,1,Miền Bắc,p01_b00030,1,6,0,False,2,1.800,1800.0,5,7,False
B-train-00037-q01,B-train-00037,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,6,6.0,3,6,True
B-train-00037-q03,B-train-00037,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện nhỏ nhất?",Khoa,Nhập viện,Tai Mũi Họng,p01_b00030,1,6,0,False,1,Tai Mũi Họng,p01_b00030,1,6,0,False,1,8,8.0,5,6,True
B-train-00037-q07,B-train-00037,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Tai Mũi Họng,p01_b00030,1,6,0,False,1,Tai Mũi Họng,p01_b00030,1,6,0,False,1,116,116.0,5,6,True
B-train-00037-q10,B-train-00037,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện lớn nhất?",Khoa,Nhập viện,Mắt,p01_b00025,1,5,0,False,1,Mắt,p01_b00025,1,5,0,False,1,82,82.0,4,6,True
B-train-00038-q02,B-train-00038,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá dự toán lớn nhất?",Gói thầu,Giá dự toán,GT64,p01_b00025,1,5,0,False,1,GT64,p01_b00025,1,5,0,False,1,1.790,1790.0,4,6,True
B-train-00038-q09,B-train-00038,argmin,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá dự toán nhỏ nhất?",Gói thầu,Giá dự toán,GT63,p01_b00030,1,6,0,False,1,GT63,p01_b00030,1,6,0,False,1,600,600.0,5,6,True
B-train-00039-q01,B-train-00039,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có nhỏ nhất?",Phòng ban,Hiện có,Hành chính,p01_b00025,1,5,0,False,1,Hành chính,p01_b00025,1,5,0,False,1,6,6.0,4,6,True
B-train-00039-q02,B-train-00039,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Định biên lớn nhất?",Phòng ban,Định biên,Kế toán,p01_b00010,1,2,0,False,1,Kế toán,p01_b00010,1,2,0,False,1,30,30.0,1,6,True
B-train-00039-q05,B-train-00039,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Định biên nhỏ nhất?",Phòng ban,Định biên,Hành chính,p01_b00025,1,5,0,False,1,Hành chính,p01_b00025,1,5,0,False,1,14,14.0,4,6,True
B-train-00039-q08,B-train-00039,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tuyển mới lớn nhất?",Phòng ban,Tuyển mới,Hành chính,p01_b00025,1,5,0,False,1,Hành chính,p01_b00025,1,5,0,False,1,8,8.0,4,6,True
B-train-00040-q01,B-train-00040,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Nội tổng hợp,p01_b00005,1,1,0,False,1,Nội tổng hợp,p01_b00005,1,1,0,False,1,497,497.0,0,5,True
B-train-00040-q04,B-train-00040,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Ngoại,p01_b00010,1,2,0,False,1,Ngoại,p01_b00010,1,2,0,False,1,7,7.0,1,5,True
B-train-00040-q05,B-train-00040,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện nhỏ nhất?",Khoa,Nhập viện,Nhi,p01_b00015,1,3,0,True,1,Nhi,p01_b00015,1,3,0,True,1,15,15.0,2,5,True
B-train-00040-q09,B-train-00040,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Ngoại,p01_b00010,1,2,0,False,1,Ngoại,p01_b00010,1,2,0,False,1,140,140.0,1,5,True
B-train-00041-q02,B-train-00041,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Huy động nhỏ nhất?",Chi nhánh,Huy động,Hà Nội 01,p01_b00030,1,6,0,False,2,Hà Nội 01,p01_b00030,1,6,0,False,2,1.840,1840.0,5,8,True
B-train-00041-q04,B-train-00041,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Huy động lớn nhất?",Chi nhánh,Huy động,Đà Nẵng 01,p01_b00040,1,8,0,False,2,Đà Nẵng 01,p01_b00040,1,8,0,False,2,10.220,10220.0,7,8,True
B-train-00041-q06,B-train-00041,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Nợ quá hạn nhỏ nhất?",Chi nhánh,Nợ quá hạn,Cần Thơ 02,p01_b00025,1,5,0,False,1,Cần Thơ 02,p01_b00025,1,5,0,False,1,0,0.0,4,8,True
B-train-00041-q07,B-train-00041,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Nợ quá hạn lớn nhất?",Chi nhánh,Nợ quá hạn,Hà Nội 01,p01_b00005,1,1,0,False,2,Hà Nội 01,p01_b00005,1,1,0,False,2,440,440.0,0,8,True
B-train-00042-q04,B-train-00042,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Doanh thu nhỏ nhất?",Tuyến,Doanh thu,Đà Nẵng – Huế,p01_b00036,1,6,0,False,2,Đà Nẵng – Huế,p01_b00036,1,6,0,False,2,82.800,82800.0,5,7,True
B-train-00042-q05,B-train-00042,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ lớn nhất?",Tuyến,Đúng giờ,Đà Nẵng – Huế,p01_b00036,1,6,0,False,2,Đà Nẵng – Huế,p01_b00036,1,6,0,False,2,"93,1%",93.1,5,7,True
B-train-00042-q09,B-train-00042,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Hành khách lớn nhất?",Tuyến,Hành khách,Nha Trang – Đà Lạt,p01_b00024,1,4,0,False,1,Nha Trang – Đà Lạt,p01_b00024,1,4,0,False,1,1.596,1596.0,3,7,True
B-train-00042-q10,B-train-00042,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ nhỏ nhất?",Tuyến,Đúng giờ,Đà Nẵng – Huế,p01_b00012,1,2,0,False,2,Đà Nẵng – Huế,p01_b00012,1,2,0,False,2,"84,9%",84.9,1,7,True
B-train-00043-q01,B-train-00043,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Doanh thu nhỏ nhất?",Tuyến,Doanh thu,Nha Trang – Đà Lạt,p01_b00024,1,4,0,False,2,Nha Trang – Đà Lạt,p01_b00024,1,4,0,False,2,30.780,30780.0,3,8,True
B-train-00043-q03,B-train-00043,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ lớn nhất?",Tuyến,Đúng giờ,TP.HCM – Cần Thơ,p01_b00018,1,3,0,False,2,TP.HCM – Cần Thơ,p01_b00018,1,3,0,False,2,"96,7%",96.7,2,8,True
B-train-00043-q07,B-train-00043,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Doanh thu lớn nhất?",Tuyến,Doanh thu,Hà Nội – Hải Phòng,p01_b00006,1,1,0,False,2,Hà Nội – Hải Phòng,p01_b00006,1,1,0,False,2,259.776,259776.0,0,8,True
B-train-00043-q08,B-train-00043,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ nhỏ nhất?",Tuyến,Đúng giờ,Đà Nẵng – Huế,p01_b00012,1,2,0,False,2,Đà Nẵng – Huế,p01_b00012,1,2,0,False,2,"82,8%",82.8,1,8,True
B-train-00044-q03,B-train-00044,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Tiến độ nhỏ nhất?",Dự án,Tiến độ,Cầu Đông Thành,p01_b00005,1,1,0,False,1,Cầu Đông Thành,p01_b00005,1,1,0,False,1,"36,2%",36.2,0,5,True
B-train-00044-q05,B-train-00044,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Giá trị hợp đồng lớn nhất?",Dự án,Giá trị hợp đồng,Nhà máy nước,p01_b00020,1,4,0,False,1,Nhà máy nước,p01_b00020,1,4,0,False,1,17.480,17480.0,3,5,True
B-train-00044-q08,B-train-00044,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Giá trị hợp đồng nhỏ nhất?",Dự án,Giá trị hợp đồng,Cầu Đông Thành,p01_b00005,1,1,0,False,1,Cầu Đông Thành,p01_b00005,1,1,0,False,1,1.200,1200.0,0,5,True
B-train-00044-q09,B-train-00044,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Tiến độ lớn nhất?",Dự án,Tiến độ,Trường liên cấp,p01_b00015,1,3,0,False,1,Trường liên cấp,p01_b00015,1,3,0,False,1,"98,7%",98.7,2,5,True
B-train-00045-q03,B-train-00045,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Lưu lượng lớn nhất?",Khu vực,Lưu lượng,Khu vực ven biển,p01_b00040,1,8,0,False,2,Khu vực ven biển,p01_b00040,1,8,0,False,2,93.457,93457.0,7,8,True
B-train-00045-q04,B-train-00045,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Phản ánh nhỏ nhất?",Khu vực,Phản ánh,Khu vực đô thị,p01_b00020,1,4,0,False,1,Khu vực đô thị,p01_b00020,1,4,0,False,1,8,8.0,3,8,True
B-train-00045-q07,B-train-00045,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Lưu lượng nhỏ nhất?",Khu vực,Lưu lượng,Cụm BTS-01,p01_b00030,1,6,0,True,2,Cụm BTS-01,p01_b00030,1,6,0,True,2,27.397,27397.0,5,8,True
B-train-00045-q08,B-train-00045,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Tỷ lệ rớt cuộc lớn nhất?",Khu vực,Tỷ lệ rớt cuộc,Cụm BTS-02,p01_b00010,1,2,0,False,2,Cụm BTS-02,p01_b00010,1,2,0,False,2,"3,4%",3.4,1,8,True
B-train-00046-q01,B-train-00046,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Nợ quá hạn nhỏ nhất?",Chi nhánh,Nợ quá hạn,Hải Phòng 02,p01_b00010,1,2,0,False,1,Hải Phòng 02,p01_b00010,1,2,0,False,1,10,10.0,1,5,True
B-train-00046-q06,B-train-00046,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Dư nợ nhỏ nhất?",Chi nhánh,Dư nợ,Đà Nẵng 01,p01_b00015,1,3,0,False,1,Đà Nẵng 01,p01_b00015,1,3,0,False,1,1.640,1640.0,2,5,True
B-train-00046-q07,B-train-00046,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Nợ quá hạn lớn nhất?",Chi nhánh,Nợ quá hạn,Hà Nội 01,p01_b00005,1,1,0,False,1,Hà Nội 01,p01_b00005,1,1,0,False,1,660,660.0,0,5,True
B-train-00046-q10,B-train-00046,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Tăng trưởng lớn nhất?",Chi nhánh,Tăng trưởng,Đà Nẵng 01,p01_b00015,1,3,0,False,1,Đà Nẵng 01,p01_b00015,1,3,0,False,1,"14,9%",14.9,2,5,True
B-train-00047-q03,B-train-00047,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Sản lượng nhỏ nhất?",Trạm,Sản lượng,Trạm Cao Nguyên,p01_b00025,1,5,0,False,1,Trạm 220kV Trung,p01_b00010,1,2,0,False,2,3.743,3743.0,1,7,False
B-train-00047-q06,B-train-00047,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Tổn thất lớn nhất?",Trạm,Tổn thất,Trạm Cao Nguyên,p01_b00025,1,5,0,False,1,Trạm Cao Nguyên,p01_b00025,1,5,0,False,1,"8,4%",8.4,4,7,True
B-train-00047-q07,B-train-00047,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Sản lượng lớn nhất?",Trạm,Sản lượng,Trạm Nam Sông,p01_b00015,1,3,0,False,1,Trạm 110kV Bắc,p01_b00005,1,1,0,True,2,17.429,17429.0,0,7,False
B-train-00047-q10,B-train-00047,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Sự cố nhỏ nhất?",Trạm,Sự cố,Trạm 220kV Trung,p01_b00010,1,2,0,False,2,Trạm 220kV Trung,p01_b00010,1,2,0,False,2,0,0.0,1,7,True
B-train-00048-q01,B-train-00048,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Nợ quá hạn nhỏ nhất?",Chi nhánh,Nợ quá hạn,Đà Nẵng 01,p01_b00015,1,3,0,False,1,Đà Nẵng 01,p01_b00015,1,3,0,False,1,80,80.0,2,6,True
B-train-00048-q07,B-train-00048,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Dư nợ nhỏ nhất?",Chi nhánh,Dư nợ,Đà Nẵng 01,p01_b00015,1,3,0,False,1,Đà Nẵng 01,p01_b00015,1,3,0,False,1,1.750,1750.0,2,6,True
B-train-00048-q09,B-train-00048,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Tăng trưởng lớn nhất?",Chi nhánh,Tăng trưởng,Hà Nội 01,p01_b00005,1,1,0,False,2,Hà Nội 01,p01_b00005,1,1,0,False,2,"12,2%",12.2,0,6,True
B-train-00049-q03,B-train-00049,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,140,140.0,3,8,True
B-train-00049-q04,B-train-00049,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện lớn nhất?",Khoa,Nhập viện,Nội tổng hợp,p01_b00035,1,7,0,False,2,Nội tổng hợp,p01_b00035,1,7,0,False,2,42,42.0,6,8,True
B-train-00049-q08,B-train-00049,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Nhi,p01_b00015,1,3,0,False,1,Ngoại,p01_b00040,1,8,0,False,2,479,479.0,7,8,False
B-train-00049-q10,B-train-00049,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện nhỏ nhất?",Khoa,Nhập viện,Nội tổng hợp,p01_b00005,1,1,0,True,2,Nội tổng hợp,p01_b00005,1,1,0,True,2,5,5.0,0,8,True
B-train-00050-q01,B-train-00050,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám lớn nhất?",Khoa,Lượt khám,Sản,p01_b00020,1,4,0,False,1,Sản,p01_b00020,1,4,0,False,1,446,446.0,3,6,True
B-train-00050-q06,B-train-00050,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Lượt khám nhỏ nhất?",Khoa,Lượt khám,Ngoại,p01_b00010,1,2,0,False,1,Ngoại,p01_b00010,1,2,0,False,1,66,66.0,1,6,True
B-train-00050-q07,B-train-00050,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Ngoại,p01_b00010,1,2,0,False,1,Ngoại,p01_b00010,1,2,0,False,1,11,11.0,1,6,True
