document_id,page,table,value_column,reasoning_type,questions,correct,expected_rows,solver_rows,expected_row_count,solver_row_count
B-train-00109,1,1,Lượt khám,argmin,1,0,12,7,1,1
B-train-00109,1,1,Lượt khám,argmax,1,1,11,11,1,1
B-train-00109,1,1,Kế hoạch năm,argmin,1,1,11,11,1,1
B-train-00109,1,1,Nhập viện,argmax,1,1,11,11,1,1
B-train-00110,1,1,Tỷ lệ,argmin,1,1,4,4,1,1
B-train-00110,1,1,Thực hiện,argmax,1,1,6,6,1,1
B-train-00110,1,1,Lũy kế,argmax,1,1,18,18,1,1
B-train-00111,1,1,Kỳ này,argmax,1,1,9,9,1,1
B-train-00111,1,1,Nhập,argmin,1,1,9,9,1,1
B-train-00111,1,1,Nhập,argmax,1,1,13,13,1,1
B-train-00111,1,1,Tồn đầu,argmin,1,1,9,9,1,1
B-train-00112,2,1,Kế hoạch năm,argmin,1,1,13,13,1,1
B-train-00112,2,1,Chuyển tuyến,argmax,1,1,10,10,1,1
B-train-00112,2,1,Nhập viện,argmin,1,1,7,7,1,1
B-train-00113,1,1,Hiện có,argmin,1,1,12,12,1,1
B-train-00113,2,1,Thiếu/thừa,argmin,1,1,16,16,1,1
B-train-00113,1,1,Thiếu/thừa,argmax,1,1,10,10,1,1
B-train-00113,2,1,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00114,1,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00114,1,1,Giải ngân,argmax,1,1,11,11,1,1
B-train-00114,1,1,Giải ngân,argmin,1,1,10,10,1,1
B-train-00114,1,1,Tiến độ,argmax,1,1,3,3,1,1
B-train-00115,1,2,Kỳ này,argmin,1,1,9,9,1,1
B-train-00115,1,2,Tồn đầu,argmin,1,1,9,9,1,1
B-train-00115,1,1,Tồn cuối,argmax,1,1,4,4,1,1
B-train-00115,1,1,Tồn đầu,argmax,1,1,4,4,1,1
B-train-00116,1,2,Đúng hạn,argmax,1,1,11,11,1,1
B-train-00116,1,2,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00116,1,1,BOD5,argmax,1,1,12,12,1,1
B-train-00116,1,2,Tồn cuối,argmin,1,1,9,9,1,1
B-train-00117,1,1,Nhập viện,argmax,1,1,13,13,1,1
B-train-00117,1,1,Nhập viện,argmin,1,1,11,11,1,1
B-train-00117,1,2,Sản lượng (tấn),argmin,1,1,6,6,1,1
B-train-00118,1,2,Giá dự toán,argmax,1,1,8,8,1,1
B-train-00118,1,2,Lũy kế,argmax,1,1,3,3,1,1
B-train-00119,1,1,Công suất phòng,argmax,1,1,6,6,1,1
B-train-00119,1,1,Doanh thu,argmax,1,1,5,5,1,1
B-train-00119,1,1,Khách quốc tế,argmin,1,1,9,9,1,1
B-train-00120,1,1,Giá trị bán,argmin,1,0,14,15,1,1
B-train-00120,1,1,Số đơn,argmax,1,1,15,15,1,1
B-train-00120,1,1,Lũy kế,argmax,1,1,6,6,1,1
B-train-00121,1,1,Số đơn,argmin,1,1,13,13,1,1
B-train-00121,1,1,Lũy kế,argmax,1,1,5,5,1,1
B-train-00121,1,1,Giá trị bán,argmax,1,1,7,7,1,1
B-train-00121,1,1,Giá trị bán,argmin,1,1,13,13,1,1
B-train-00122,1,1,Tỷ lệ,argmin,1,1,5,5,1,1
B-train-00122,1,1,Bồi thường,argmax,1,1,6,6,1,1
B-train-00122,1,1,Phí bảo hiểm,argmin,1,1,15,15,1,1
B-train-00122,1,1,Phí bảo hiểm,argmax,1,1,6,6,1,1
B-train-00123,1,1,Kế hoạch năm,argmax,1,1,14,14,1,1
B-train-00123,1,1,Kế hoạch năm,argmin,1,0,10,4,1,1
B-train-00123,1,1,Sản lượng (tấn),argmax,1,1,4,4,1,1
B-train-00124,1,1,Tồn cuối,argmax,1,0,8,9,1,1
B-train-00124,1,1,Chi phí,argmax,1,1,5,5,1,1
B-train-00124,1,2,Lũy kế,argmin,1,0,7,8,1,1
B-train-00125,1,2,Doanh thu,argmax,1,1,4,4,1,1
B-train-00125,1,1,Giải ngân,argmax,1,1,8,8,1,1
B-train-00125,1,2,Đúng giờ,argmin,1,1,4,4,1,1
B-train-00125,1,2,Số chuyến,argmin,1,0,5,8,1,1
B-train-00126,1,1,Huy động,argmax,1,1,7,7,1,1
B-train-00126,1,1,Huy động,argmin,1,1,9,9,1,1
B-train-00126,1,1,Nợ quá hạn,argmax,1,1,7,7,1,1
B-train-00126,1,1,Nợ quá hạn,argmin,1,1,17,17,1,1
B-train-00127,1,1,Giá dự toán,argmax,1,0,8,3,1,1
B-train-00127,1,1,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00127,1,1,Giá trúng,argmin,1,1,5,5,1,1
B-train-00128,1,2,Sản lượng (tấn),argmax,1,1,6,6,1,1
B-train-00128,1,1,Sản lượng,argmax,1,1,10,10,1,1
B-train-00128,1,1,Tổn thất,argmin,1,1,6,6,1,1
B-train-00128,1,1,Sản lượng,argmin,1,1,7,7,1,1
B-train-00129,1,1,Tổn thất,argmin,1,1,6,6,1,1
B-train-00129,1,1,Sự cố,argmax,1,1,6,6,1,1
B-train-00129,1,1,Lũy kế,argmin,1,1,4,4,1,1
B-train-00129,1,1,Lũy kế,argmax,1,1,11,11,1,1
B-train-00130,1,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00130,1,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00130,1,1,Thực hiện,argmax,1,1,5,5,1,1
B-train-00130,1,1,Tỷ lệ,argmin,1,1,9,9,1,1
B-train-00131,1,2,Giá trị hợp đồng,argmin,1,0,10,4,1,1
B-train-00131,1,1,Hành khách,argmin,1,1,12,12,1,1
B-train-00131,1,2,Tỷ trọng (%),argmax,1,1,9,9,1,1
B-train-00131,1,2,Giải ngân,argmax,1,1,5,5,1,1
B-train-00132,1,1,Chi phí,argmax,1,1,13,13,1,1
B-train-00132,1,1,Đúng hạn,argmin,1,0,10,3,1,1
B-train-00132,1,1,Tồn cuối,argmin,1,1,6,6,1,1
B-train-00133,1,1,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00133,1,1,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00133,1,1,COD,argmax,1,1,13,13,1,1
B-train-00133,1,1,BOD5,argmax,1,1,3,3,1,1
B-train-00134,1,1,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00134,1,1,Diện tích (ha),argmax,1,1,11,11,1,1
B-train-00134,1,1,Diện tích (ha),argmin,1,1,4,4,1,1
B-train-00135,1,2,Phí bảo hiểm,argmin,1,1,5,5,1,1
B-train-00135,1,2,Lũy kế,argmax,1,1,10,10,1,1
B-train-00135,1,1,Chi phí,argmax,1,1,6,6,1,1
B-train-00135,1,1,Kỳ trước,argmin,1,1,4,4,1,1
B-train-00136,1,1,Chênh lệch,argmax,1,1,3,3,1,1
B-train-00136,1,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00136,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00136,1,1,Kế hoạch năm,argmax,1,1,7,7,1,1
B-train-00137,1,1,Phản ánh,argmax,1,1,8,8,1,1
B-train-00137,1,1,Lũy kế,argmin,1,1,3,3,1,1
B-train-00137,1,1,Tỷ lệ rớt cuộc,argmin,1,1,7,7,1,1
B-train-00137,1,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00138,1,1,Huy động,argmin,1,1,3,3,1,1
B-train-00138,1,1,Nợ quá hạn,argmax,1,1,8,8,1,1
B-train-00138,1,1,Tăng trưởng,argmax,1,1,8,8,1,1
B-train-00138,1,1,Dư nợ,argmin,1,0,5,7,1,1
B-train-00139,1,1,Chuyển tuyến,argmax,1,1,4,4,1,1
B-train-00139,1,1,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00139,1,1,Tỷ trọng (%),argmin,1,1,14,14,1,1
B-train-00139,1,1,Lượt khám,argmin,1,0,8,11,1,1
B-train-00140,1,1,BOD5,argmin,1,1,9,9,1,1
B-train-00140,1,1,COD,argmax,1,1,8,8,1,1
B-train-00140,1,2,Huy động,argmin,1,1,9,9,1,1
B-train-00141,1,2,Chuyển tuyến,argmax,1,1,3,3,1,1
B-train-00141,1,1,Lũy kế,argmin,1,1,9,9,1,1
B-train-00141,1,1,Thực hiện,argmin,1,1,10,10,1,1
B-train-00141,1,1,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00142,1,2,Lũy kế,argmin,1,0,13,4,1,1
B-train-00142,1,2,Kỳ trước,argmax,1,0,3,4,1,1
B-train-00142,1,1,Tỷ lệ,argmin,1,0,3,10,1,1
B-train-00142,1,2,Bồi thường,argmax,1,1,13,13,1,1
B-train-00143,1,2,Tỷ trọng (%),argmin,1,0,13,9,1,1
B-train-00143,1,2,Số đơn,argmax,1,1,9,9,1,1
B-train-00143,1,2,Hoàn trả,argmax,1,1,11,11,1,1
B-train-00144,1,1,Tiến độ,argmax,1,1,4,4,1,1
B-train-00144,1,1,Giải ngân,argmin,1,1,16,16,1,1
B-train-00144,1,1,Lũy kế,argmin,1,1,17,17,1,1
B-train-00145,1,2,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00145,1,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00145,1,2,Tỷ lệ,argmax,1,1,11,11,1,1
B-train-00146,1,1,Huy động,argmax,1,1,17,17,1,1
B-train-00146,1,1,Huy động,argmin,1,1,15,15,1,1
B-train-00146,1,1,Lũy kế,argmax,1,1,3,3,1,1
B-train-00147,1,1,Trễ hạn,argmax,1,1,7,7,1,1
B-train-00147,1,2,Giải ngân,argmin,1,1,9,9,1,1
B-train-00147,1,2,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00148,1,1,Hoàn trả,argmax,1,1,13,13,1,1
B-train-00148,1,1,Số đơn,argmax,1,1,10,10,1,1
B-train-00148,1,1,Hoàn trả,argmin,1,1,14,14,1,1
B-train-00149,1,1,Phản ánh,argmax,1,1,5,5,1,1
B-train-00149,1,1,Lưu lượng,argmax,1,1,10,10,1,1
B-train-00149,1,1,Lưu lượng,argmin,1,0,4,3,1,1
B-train-00149,1,1,Tỷ lệ rớt cuộc,argmin,1,1,15,15,1,1
B-train-00150,1,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00150,1,1,Lũy kế,argmax,1,1,17,17,1,1
B-train-00150,1,1,Phản ánh,argmin,1,1,9,9,1,1
B-train-00150,1,1,Phản ánh,argmax,1,1,5,5,1,1
B-train-00151,1,1,Đạt,argmax,1,1,7,7,1,1
B-train-00151,1,2,Kỳ này,argmax,1,1,8,8,1,1
B-train-00151,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00151,1,2,Đạt,argmin,1,1,9,9,1,1
B-train-00152,1,2,Đúng giờ,argmin,1,1,3,3,1,1
B-train-00152,1,1,Tỷ lệ,argmax,1,1,8,8,1,1
B-train-00152,1,1,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00153,2,1,Lũy kế,argmin,1,1,9,9,1,1
B-train-00153,2,1,Công suất phòng,argmax,1,1,17,17,1,1
B-train-00153,1,1,Kỳ trước,argmin,1,1,13,13,1,1
B-train-00153,2,1,Kỳ trước,argmax,1,1,12,12,1,1
B-train-00154,1,2,Tăng trưởng,argmax,1,1,5,5,1,1
B-train-00154,1,1,Kế hoạch,argmax,1,1,3,3,1,1
B-train-00155,1,1,Kỳ trước,argmax,1,1,9,9,1,1
B-train-00155,1,1,Công suất phòng,argmax,1,1,7,7,1,1
B-train-00155,1,1,Công suất phòng,argmin,1,1,3,3,1,1
B-train-00155,1,1,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00156,1,1,Diện tích (ha),argmax,1,1,8,8,1,1
B-train-00156,1,1,Sản lượng (tấn),argmin,1,1,6,6,1,1
B-train-00156,1,1,Kỳ này,argmin,1,1,13,13,1,1
B-train-00156,1,1,Kỳ này,argmax,1,1,5,5,1,1
B-train-00157,1,2,Tiến độ,argmin,1,1,6,6,1,1
B-train-00157,1,1,Đơn xử lý,argmax,1,0,10,12,1,1
B-train-00157,1,1,Đúng hạn,argmax,1,1,7,7,1,1
B-train-00157,1,1,Đúng hạn,argmin,1,1,13,13,1,1
B-train-00158,1,1,Số đơn,argmin,1,1,8,8,1,1
B-train-00158,1,1,Hoàn trả,argmin,1,1,7,7,1,1
B-train-00158,1,1,Hoàn trả,argmax,1,0,6,3,1,1
B-train-00158,1,1,Số đơn,argmax,1,1,7,7,1,1
B-train-00159,1,2,Tồn cuối,argmax,1,1,4,4,1,1
B-train-00159,1,2,Đơn xử lý,argmax,1,0,7,13,1,1
B-train-00159,1,2,Chi phí,argmin,1,1,11,11,1,1
B-train-00159,1,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00160,1,1,Tăng trưởng,argmax,1,1,6,6,1,1
B-train-00160,1,1,Tăng trưởng,argmin,1,1,9,9,1,1
B-train-00160,1,1,Huy động,argmax,1,0,9,4,1,1
B-train-00161,1,2,Kỳ này,argmin,1,1,7,7,1,1
B-train-00161,1,1,Dư nợ,argmax,1,1,10,10,1,1
B-train-00161,1,2,Tỷ trọng (%),argmax,1,1,10,5,1,1
B-train-00161,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00162,1,1,Kỳ trước,argmax,1,1,11,11,1,1
B-train-00162,1,1,Sản lượng (tấn),argmin,1,1,8,8,1,1
B-train-00162,1,1,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00162,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00163,1,1,Tỷ lệ đạt,argmin,1,1,20,20,1,1
B-train-00163,1,1,Đạt,argmax,1,1,18,18,1,1
B-train-00163,1,1,Kế hoạch năm,argmin,1,1,17,17,1,1
B-train-00163,1,1,Kỳ trước,argmax,1,1,19,19,1,1
B-train-00164,1,1,Tỷ lệ,argmin,1,1,3,3,1,1
B-train-00164,2,1,Tỷ lệ,argmax,1,1,4,4,1,1
B-train-00164,2,1,Phí bảo hiểm,argmin,1,1,6,6,1,1
B-train-00165,1,1,Kỳ này,argmin,1,1,13,13,1,1
B-train-00165,1,1,Công suất phòng,argmin,1,1,13,13,1,1
B-train-00165,1,1,Doanh thu,argmax,1,1,13,13,1,1
B-train-00165,1,1,Lũy kế,argmax,1,1,15,15,1,1
B-train-00166,1,2,Lũy kế,argmax,1,0,6,7,1,1
B-train-00166,1,1,Kỳ này,argmin,1,1,9,9,1,1
B-train-00166,1,2,Thiếu/thừa,argmin,1,0,4,8,1,1
B-train-00166,1,2,Thiếu/thừa,argmax,1,1,5,5,1,1
B-train-00167,1,1,Giá trúng,argmin,1,1,6,6,1,1
B-train-00167,1,1,Giá trúng,argmax,1,0,17,15,1,1
B-train-00167,1,1,Giá dự toán,argmin,1,1,6,6,1,1
B-train-00167,1,1,Giá dự toán,argmax,1,0,17,15,1,1
B-train-00168,1,1,Tỷ lệ,argmax,1,0,10,3,1,1
B-train-00168,1,1,Kỳ trước,argmax,1,1,15,15,1,1
B-train-00168,1,1,Lũy kế,argmin,1,1,14,14,1,1
B-train-00169,1,1,Chênh lệch,argmin,1,1,4,4,1,1
B-train-00169,1,1,Thực hiện,argmax,1,1,13,13,1,1
B-train-00169,1,1,Tỷ lệ,argmin,1,0,4,7,1,1
B-train-00169,1,1,Tỷ lệ,argmax,1,1,9,9,1,1
B-train-00170,1,1,Kỳ này,argmax,1,1,5,5,1,1
B-train-00170,1,1,Phản ánh,argmin,1,1,9,9,1,1
B-train-00171,1,1,Chênh lệch,argmin,1,1,12,12,1,1
B-train-00171,1,1,Tỷ lệ,argmin,1,1,10,10,1,1
B-train-00171,1,1,Chênh lệch,argmax,1,1,7,7,1,1
B-train-00171,2,1,Tỷ lệ,argmax,1,1,12,12,1,1
B-train-00172,1,1,Số đơn,argmin,1,1,6,6,1,1
B-train-00172,1,2,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00172,1,1,Lũy kế,argmin,1,0,13,8,1,1
B-train-00173,1,2,Chênh lệch,argmax,1,1,7,7,1,1
B-train-00173,1,1,Lưu lượng,argmin,1,1,8,8,1,1
B-train-00173,1,2,Kỳ này,argmin,1,1,7,7,1,1
B-train-00173,1,1,Thuê bao,argmax,1,0,10,3,1,1
B-train-00174,1,1,Đã giải quyết,argmax,1,1,10,10,1,1
B-train-00174,1,2,Công suất phòng,argmax,1,1,10,10,1,1
B-train-00174,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00174,1,2,Kế hoạch năm,argmin,1,1,8,8,1,1
B-train-00175,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00175,1,1,Kỳ trước,argmax,1,1,13,13,1,1
B-train-00175,1,1,Số đơn,argmin,1,1,15,15,1,1
B-train-00175,1,1,Số đơn,argmax,1,1,9,9,1,1
B-train-00176,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00176,1,1,Tỷ trọng (%),argmin,1,1,3,3,1,1
B-train-00176,1,1,Chênh lệch,argmax,1,1,4,4,1,1
B-train-00176,1,1,Chênh lệch,argmin,1,1,16,16,1,1
B-train-00177,1,1,BOD5,argmax,1,1,8,8,1,1
B-train-00177,1,1,COD,argmax,1,1,10,10,1,1
B-train-00177,1,1,BOD5,argmin,1,1,5,5,1,1
B-train-00177,1,2,Sản lượng (tấn),argmin,1,1,7,7,1,1
B-train-00178,1,1,Tỷ lệ,argmin,1,1,12,12,1,1
B-train-00178,1,1,Thực hiện,argmin,1,1,18,18,1,1
B-train-00179,1,1,Doanh thu,argmin,1,1,4,4,1,1
B-train-00179,1,1,Công suất phòng,argmax,1,1,10,10,1,1
B-train-00179,1,1,Lũy kế,argmax,1,0,8,5,1,1
B-train-00179,1,1,Khách quốc tế,argmin,1,1,14,14,1,1
B-train-00180,1,1,Kỳ này,argmin,1,1,4,4,1,1
B-train-00180,1,1,Giá dự toán,argmin,1,1,15,15,1,1
B-train-00180,1,1,Giá trúng,argmax,1,1,14,14,1,1
B-train-00180,1,1,Kỳ này,argmax,1,1,12,12,1,1
B-train-00181,1,1,Số đơn,argmin,1,1,14,14,1,1
B-train-00181,1,1,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00181,1,1,Giá trị bán,argmax,1,0,6,8,1,1
B-train-00181,1,1,Kỳ trước,argmax,1,1,12,12,1,1
B-train-00182,1,1,Đúng giờ,argmax,1,1,9,9,1,1
B-train-00182,1,1,Doanh thu,argmax,1,1,14,14,1,1
B-train-00182,1,1,Hành khách,argmin,1,1,11,11,1,1
B-train-00182,1,1,Doanh thu,argmin,1,1,11,11,1,1
B-train-00183,1,1,Số đơn,argmin,1,1,3,3,1,1
B-train-00183,1,2,Giá trị bán,argmin,1,1,8,8,1,1
B-train-00183,1,1,Số đơn,argmax,1,1,4,4,1,1
B-train-00183,1,2,Giá trị bán,argmax,1,1,13,13,1,1
B-train-00184,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-00184,1,1,Diện tích (ha),argmin,1,1,14,14,1,1
B-train-00184,1,1,Sản lượng (tấn),argmin,1,1,14,14,1,1
B-train-00185,1,1,Chi trả,argmax,1,1,8,8,1,1
B-train-00185,1,1,Đã giải quyết,argmin,1,1,15,15,1,1
B-train-00185,1,1,Trễ hạn,argmin,1,1,6,6,1,1
B-train-00185,1,1,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00186,1,1,Phí bảo hiểm,argmin,1,1,7,7,1,1
B-train-00186,1,1,Lũy kế,argmax,1,1,17,17,1,1
B-train-00186,1,1,Phí bảo hiểm,argmax,1,1,17,17,1,1
B-train-00186,1,1,Bồi thường,argmin,1,1,20,20,1,1
B-train-00187,1,1,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-00187,1,1,Sản lượng (tấn),argmin,1,1,18,18,1,1
B-train-00187,1,1,Diện tích (ha),argmax,1,1,7,7,1,1
B-train-00187,1,1,Diện tích (ha),argmin,1,1,18,18,1,1
B-train-00188,1,1,Tăng trưởng,argmax,1,1,3,3,1,1
B-train-00188,1,1,Huy động,argmin,1,0,15,7,1,1
B-train-00188,1,1,Lũy kế,argmax,1,1,3,3,1,1
B-train-00189,2,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00189,2,1,BOD5,argmax,1,1,10,10,1,1
B-train-00189,2,1,COD,argmax,1,1,3,3,1,1
B-train-00190,1,1,Kỳ này,argmin,1,1,10,10,1,1
B-train-00190,1,2,Sản lượng (tấn),argmax,1,1,6,6,1,1
B-train-00191,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00191,1,1,Tổn thất,argmax,1,0,9,11,1,1
B-train-00191,1,1,Tổn thất,argmin,1,1,6,6,1,1
B-train-00192,1,1,Tỷ lệ rớt cuộc,argmin,1,1,7,7,1,1
B-train-00192,2,1,Tỷ lệ rớt cuộc,argmax,1,1,6,6,1,1
B-train-00192,1,1,Lưu lượng,argmax,1,1,3,3,1,1
B-train-00193,1,1,Công suất đỉnh,argmax,1,1,5,5,1,1
B-train-00193,1,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00193,1,1,Công suất đỉnh,argmin,1,1,9,9,1,1
B-train-00193,1,1,Lũy kế,argmin,1,1,14,14,1,1
B-train-00194,1,1,Lũy kế,argmax,1,1,16,16,1,1
B-train-00194,1,1,Tỷ lệ,argmin,1,1,14,14,1,1
B-train-00194,1,1,Lũy kế,argmin,1,1,17,17,1,1
B-train-00195,1,1,Doanh thu,argmax,1,1,12,12,1,1
B-train-00195,1,2,Tồn cuối,argmin,1,1,12,12,1,1
B-train-00195,1,2,Tồn cuối,argmax,1,1,10,10,1,1
B-train-00195,1,1,Đúng giờ,argmin,1,1,3,3,1,1
B-train-00196,1,1,Tỷ lệ đạt,argmin,1,1,8,8,1,1
B-train-00196,1,2,Sản lượng (tấn),argmax,1,0,6,4,1,1
B-train-00197,1,1,Số đơn,argmin,1,1,11,11,1,1
B-train-00197,2,1,Lũy kế,argmax,1,1,9,9,1,1
B-train-00197,2,1,Số đơn,argmax,1,0,4,6,1,1
B-train-00197,1,1,Lũy kế,argmin,1,1,4,4,1,1
B-train-00198,1,1,Giải ngân,argmax,1,1,14,14,1,1
B-train-00198,1,1,Giải ngân,argmin,1,1,3,3,1,1
B-train-00198,1,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00198,1,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00199,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00199,1,1,Tiến độ,argmin,1,1,15,15,1,1
B-train-00199,1,1,Tiến độ,argmax,1,1,10,10,1,1
B-train-00199,1,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00200,1,1,Giá trúng,argmax,1,1,7,7,1,1
B-train-00200,1,1,Giá trúng,argmin,1,1,6,6,1,1
B-train-00200,1,1,Giá dự toán,argmin,1,1,6,6,1,1
B-train-00201,1,2,Phản ánh,argmin,1,1,7,7,1,1
B-train-00201,1,2,Phản ánh,argmax,1,0,9,5,1,1
B-train-00201,1,1,Kế hoạch năm,argmin,1,0,10,9,1,1
B-train-00202,1,1,Tiến độ,argmin,1,0,12,10,1,1
B-train-00202,1,1,Giải ngân,argmin,1,0,12,10,1,1
B-train-00203,1,1,Sản lượng (tấn),argmax,1,0,10,3,1,1
B-train-00203,1,1,Tỷ trọng (%),argmin,1,1,14,14,1,1
B-train-00203,1,1,Diện tích (ha),argmax,1,0,5,3,1,1
B-train-00203,1,1,Kỳ trước,argmin,1,0,18,3,1,1
B-train-00204,1,1,Giải ngân,argmin,1,1,8,8,1,1
B-train-00204,1,1,Giải ngân,argmax,1,1,13,13,1,1
B-train-00204,1,1,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00205,1,1,Tồn đầu,argmin,1,1,12,12,1,1
B-train-00205,1,1,Nhập,argmax,1,0,5,9,1,1
B-train-00205,1,1,Tồn cuối,argmax,1,1,13,13,1,1
B-train-00205,1,1,Tồn cuối,argmin,1,1,17,17,1,1
B-train-00206,1,1,Hành khách,argmax,1,1,5,5,1,1
B-train-00206,1,1,Hành khách,argmin,1,1,8,8,1,1
B-train-00206,1,1,Doanh thu,argmin,1,1,8,8,1,1
B-train-00207,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00207,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00207,1,1,Diện tích (ha),argmax,1,1,12,12,1,1
B-train-00208,1,1,Tỷ lệ rớt cuộc,argmax,1,1,4,4,1,1
B-train-00208,2,1,Lưu lượng,argmax,1,1,8,8,1,1
B-train-00208,2,1,Tỷ lệ rớt cuộc,argmin,1,1,5,5,1,1
B-train-00209,1,2,Đơn xử lý,argmin,1,0,6,10,1,1
B-train-00209,1,1,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00209,1,2,Đúng hạn,argmax,1,1,12,12,1,1
B-train-00209,1,1,Sản lượng,argmin,1,1,3,3,1,1
B-train-00210,1,2,Đúng giờ,argmax,1,1,6,6,1,1
B-train-00210,1,1,Hoàn trả,argmax,1,1,9,9,1,1
B-train-00210,1,1,Hoàn trả,argmin,1,0,3,7,1,1
B-train-00210,1,1,Giá trị bán,argmin,1,0,3,11,1,1
B-train-00211,1,1,Giá trị bán,argmax,1,1,7,7,1,1
B-train-00211,1,1,Kế hoạch năm,argmin,1,1,11,11,1,1
B-train-00211,1,1,Lượt khách,argmin,1,0,6,11,1,1
B-train-00211,1,1,Hoàn trả,argmax,1,1,14,14,1,1
B-train-00212,1,1,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00212,1,1,Đạt,argmin,1,1,4,4,1,1
B-train-00212,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00212,1,1,Tỷ lệ đạt,argmax,1,1,4,4,1,1
B-train-00213,1,1,Tồn cuối,argmin,1,1,12,12,1,1
B-train-00213,1,1,Nhập,argmin,1,1,7,7,1,1
B-train-00213,1,1,Tồn cuối,argmax,1,1,6,6,1,1
B-train-00214,1,1,Lũy kế,argmax,1,1,11,11,1,1
B-train-00214,2,1,Kỳ này,argmax,1,1,4,4,1,1
B-train-00214,1,1,Số đơn,argmin,1,1,13,13,1,1
B-train-00215,1,2,Hành khách,argmin,1,1,10,10,1,1
B-train-00215,1,2,Lũy kế,argmax,1,1,9,9,1,1
B-train-00215,1,1,Tổn thất,argmax,1,1,10,10,1,1
B-train-00215,1,1,Công suất đỉnh,argmin,1,1,12,12,1,1
B-train-00216,1,1,Tồn cuối,argmax,1,1,5,5,1,1
B-train-00216,1,2,Lũy kế,argmax,1,1,9,9,1,1
B-train-00216,1,1,Tồn đầu,argmin,1,1,6,6,1,1
B-train-00216,1,1,Nhập,argmin,1,0,8,9,1,1
B-train-00217,1,1,Tồn đầu,argmax,1,1,4,4,1,1
B-train-00217,1,1,Tồn cuối,argmax,1,1,3,3,1,1
B-train-00218,2,1,Lưu lượng,argmax,1,1,5,5,1,1
B-train-00218,1,1,Tỷ lệ rớt cuộc,argmin,1,1,9,9,1,1
B-train-00218,1,1,Lũy kế,argmin,1,1,15,15,1,1
B-train-00219,1,1,Kỳ này,argmin,1,1,18,18,1,1
B-train-00219,1,1,Tăng trưởng,argmax,1,1,6,6,1,1
B-train-00219,1,1,Tăng trưởng,argmin,1,1,4,4,1,1
B-train-00220,1,1,Kỳ trước,argmin,1,1,11,11,1,1
B-train-00220,1,1,Tuyển mới,argmax,1,1,10,10,1,1
B-train-00220,1,1,Hiện có,argmin,1,1,16,16,1,1
B-train-00221,1,1,Lũy kế,argmin,1,1,11,11,1,1
B-train-00221,1,2,Phí bảo hiểm,argmin,1,1,4,4,1,1
B-train-00221,1,2,Bồi thường,argmax,1,1,6,6,1,1
B-train-00221,1,2,Phí bảo hiểm,argmax,1,1,7,7,1,1
