document_id,page,table,reasoning_type,value_column,return_column,question_id,expected_answer,expected_row,solver_answer,solver_row,is_correct,table_expected_rows,table_solver_rows,table_expected_row_count,table_solver_row_count
B-train-00047,1,1,argmax,Tổn thất,Trạm,B-train-00047-q06,Trạm Cao Nguyên,5,Trạm Cao Nguyên,5,True,2|3|5,1|2|5,3,3
B-train-00047,1,1,argmax,Sản lượng,Trạm,B-train-00047-q07,Trạm Nam Sông,3,Trạm 110kV Bắc,1,False,2|3|5,1|2|5,3,3
B-train-00047,1,1,argmin,Sự cố,Trạm,B-train-00047-q10,Trạm 220kV Trung,2,Trạm 220kV Trung,2,True,2|3|5,1|2|5,3,3
B-train-00048,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00048-q01,Đà Nẵng 01,3,Đà Nẵng 01,3,True,1|3,1|3,2,2
B-train-00048,1,1,argmin,Dư nợ,Chi nhánh,B-train-00048-q07,Đà Nẵng 01,3,Đà Nẵng 01,3,True,1|3,1|3,2,2
B-train-00048,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00048-q09,Hà Nội 01,1,Hà Nội 01,1,True,1|3,1|3,2,2
B-train-00049,1,1,argmin,Lượt khám,Khoa,B-train-00049-q03,Sản,4,Sản,4,True,1|3|4|7,1|4|7|8,4,4
B-train-00049,1,1,argmax,Nhập viện,Khoa,B-train-00049-q04,Nội tổng hợp,7,Nội tổng hợp,7,True,1|3|4|7,1|4|7|8,4,4
B-train-00049,1,1,argmax,Lượt khám,Khoa,B-train-00049-q08,Nhi,3,Ngoại,8,False,1|3|4|7,1|4|7|8,4,4
B-train-00049,1,1,argmin,Nhập viện,Khoa,B-train-00049-q10,Nội tổng hợp,1,Nội tổng hợp,1,True,1|3|4|7,1|4|7|8,4,4
B-train-00050,1,1,argmax,Lượt khám,Khoa,B-train-00050-q01,Sản,4,Sản,4,True,2|4,2|4,2,2
B-train-00050,1,1,argmin,Lượt khám,Khoa,B-train-00050-q06,Ngoại,2,Ngoại,2,True,2|4,2|4,2,2
B-train-00050,1,1,argmax,Chuyển tuyến,Khoa,B-train-00050-q07,Ngoại,2,Ngoại,2,True,2|4,2|4,2,2
B-train-00050,1,1,argmin,Chuyển tuyến,Khoa,B-train-00050-q09,Sản,4,Sản,4,True,2|4,2|4,2,2
B-train-00051,1,1,argmin,Huy động,Chi nhánh,B-train-00051-q02,Cần Thơ 02,5,Cần Thơ 02,5,True,3|5|6,3|5|6,3,3
B-train-00051,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00051-q04,Cần Thơ 02,5,Cần Thơ 02,5,True,3|5|6,3|5|6,3,3
B-train-00051,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00051-q05,Đà Nẵng 01,3,Đà Nẵng 01,3,True,3|5|6,3|5|6,3,3
B-train-00051,1,1,argmax,Huy động,Chi nhánh,B-train-00051-q06,Hà Nội 01,6,Hà Nội 01,6,True,3|5|6,3|5|6,3,3
B-train-00052,1,1,argmax,Sản lượng,Trạm,B-train-00052-q02,Trạm 220kV Trung,2,Trạm 220kV Trung,2,True,1|2|3,1|2|3,3,3
B-train-00052,1,1,argmin,Sự cố,Trạm,B-train-00052-q08,Trạm 110kV Bắc,1,Trạm 110kV Bắc,1,True,1|2|3,1|2|3,3,3
B-train-00052,1,1,argmin,Công suất đỉnh,Trạm,B-train-00052-q09,Trạm 110kV Bắc,1,Trạm 110kV Bắc,1,True,1|2|3,1|2|3,3,3
B-train-00052,1,1,argmax,Công suất đỉnh,Trạm,B-train-00052-q10,Trạm Nam Sông,3,Trạm Nam Sông,3,True,1|2|3,1|2|3,3,3
B-train-00053,1,1,argmax,Định biên,Phòng ban,B-train-00053-q01,Kinh doanh,1,Kinh doanh,1,True,1|2|5,1|2|5,3,3
B-train-00053,1,1,argmax,Tuyển mới,Phòng ban,B-train-00053-q05,Kế toán,2,Kế toán,2,True,1|2|5,1|2|5,3,3
B-train-00053,1,1,argmin,Tuyển mới,Phòng ban,B-train-00053-q07,Hành chính,5,Hành chính,5,True,1|2|5,1|2|5,3,3
B-train-00053,1,1,argmin,Hiện có,Phòng ban,B-train-00053-q10,Hành chính,5,Hành chính,5,True,1|2|5,1|2|5,3,3
B-train-00054,1,1,argmax,Giá dự toán,Gói thầu,B-train-00054-q03,GT77,2,GT77,2,True,2|5,2|5,2,2
B-train-00054,1,1,argmax,Giá trúng,Gói thầu,B-train-00054-q09,GT41,5,GT41,5,True,2|5,2|5,2,2
B-train-00055,1,1,argmax,Tiến độ,Dự án,B-train-00055-q05,Khu tái định cư,5,Khu tái định cư,5,True,3|4|5,3|4|5,3,3
B-train-00055,1,1,argmin,Giải ngân,Dự án,B-train-00055-q06,Trường liên cấp,3,Trường liên cấp,3,True,3|4|5,3|4|5,3,3
B-train-00055,1,1,argmax,Giá trị hợp đồng,Dự án,B-train-00055-q07,Khu tái định cư,5,Khu tái định cư,5,True,3|4|5,3|4|5,3,3
B-train-00055,1,1,argmin,Tiến độ,Dự án,B-train-00055-q09,Nhà máy nước,4,Nhà máy nước,4,True,3|4|5,3|4|5,3,3
B-train-00056,1,1,argmax,Bồi thường,Nghiệp vụ,B-train-00056-q01,Tài sản,3,Tài sản,3,True,3|4,3|4,2,2
B-train-00056,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00056-q03,Hàng hóa,4,Hàng hóa,4,True,3|4,3|4,2,2
B-train-00056,1,1,argmin,Tỷ lệ,Nghiệp vụ,B-train-00056-q04,Hàng hóa,4,Hàng hóa,4,True,3|4,3|4,2,2
B-train-00056,1,1,argmax,Tỷ lệ,Nghiệp vụ,B-train-00056-q07,Tài sản,3,Tài sản,3,True,3|4,3|4,2,2
B-train-00057,1,1,argmin,Huy động,Chi nhánh,B-train-00057-q03,Hà Nội 01,6,Hà Nội 01,6,True,2|3|6|8,2|3|6|8,4,4
B-train-00057,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00057-q04,Hải Phòng 02,2,Hải Phòng 02,2,True,2|3|6|8,2|3|6|8,4,4
B-train-00057,1,1,argmax,Nợ quá hạn,Chi nhánh,B-train-00057-q06,Đà Nẵng 01,8,Đà Nẵng 01,8,True,2|3|6|8,2|3|6|8,4,4
B-train-00057,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00057-q10,Đà Nẵng 01,3,Đà Nẵng 01,3,True,2|3|6|8,2|3|6|8,4,4
B-train-00058,1,1,argmin,Tổn thất,Trạm,B-train-00058-q02,Trạm 220kV Trung,2,Trạm 220kV Trung,2,True,2|5|6,2|5|6,3,3
B-train-00058,1,1,argmin,Công suất đỉnh,Trạm,B-train-00058-q05,Trạm 110kV Bắc,6,Trạm 110kV Bắc,6,True,2|5|6,2|5|6,3,3
B-train-00058,1,1,argmax,Tổn thất,Trạm,B-train-00058-q08,Trạm Cao Nguyên,5,Trạm Cao Nguyên,5,True,2|5|6,2|5|6,3,3
B-train-00058,1,1,argmax,Sản lượng,Trạm,B-train-00058-q09,Trạm Cao Nguyên,5,Trạm Cao Nguyên,5,True,2|5|6,2|5|6,3,3
B-train-00059,1,1,argmax,Nợ quá hạn,Chi nhánh,B-train-00059-q01,Hải Phòng 02,7,Hải Phòng 02,7,True,1|3|6|7,1|3|6|7,4,4
B-train-00059,1,1,argmin,Huy động,Chi nhánh,B-train-00059-q02,Hà Nội 01,6,Hà Nội 01,6,True,1|3|6|7,1|3|6|7,4,4
B-train-00059,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00059-q03,Đà Nẵng 01,3,Đà Nẵng 01,3,True,1|3|6|7,1|3|6|7,4,4
B-train-00059,1,1,argmin,Tăng trưởng,Chi nhánh,B-train-00059-q08,Hà Nội 01,1,Hà Nội 01,1,True,1|3|6|7,1|3|6|7,4,4
B-train-00060,1,1,argmin,Công suất phòng,Điểm đến,B-train-00060-q01,Phố cổ Hội An,7,Phố cổ Hội An,7,True,2|4|7,2|4|7,3,3
B-train-00060,1,1,argmin,Khách quốc tế,Điểm đến,B-train-00060-q04,Phố cổ Hội An,2,Phố cổ Hội An,2,True,2|4|7,2|4|7,3,3
B-train-00060,1,1,argmax,Công suất phòng,Điểm đến,B-train-00060-q06,Nha Trang,4,Nha Trang,4,True,2|4|7,2|4|7,3,3
B-train-00061,1,1,argmin,Giá trị hợp đồng,Dự án,B-train-00061-q01,Khu tái định cư,5,Khu tái định cư,5,True,3|4|5,3|4|5,3,3
B-train-00061,1,1,argmax,Tiến độ,Dự án,B-train-00061-q02,Khu tái định cư,5,Khu tái định cư,5,True,3|4|5,3|4|5,3,3
B-train-00061,1,1,argmin,Tiến độ,Dự án,B-train-00061-q03,Nhà máy nước,4,Nhà máy nước,4,True,3|4|5,3|4|5,3,3
B-train-00061,1,1,argmax,Giải ngân,Dự án,B-train-00061-q09,Trường liên cấp,3,Trường liên cấp,3,True,3|4|5,3|4|5,3,3
B-train-00062,1,1,argmin,Giá trúng,Gói thầu,B-train-00062-q05,GT82,3,GT82,3,True,3|5,3|5,2,2
B-train-00062,1,1,argmax,Giá trúng,Gói thầu,B-train-00062-q06,GT54,5,GT54,5,True,3|5,3|5,2,2
B-train-00062,1,1,argmin,Giá dự toán,Gói thầu,B-train-00062-q07,GT82,3,GT82,3,True,3|5,3|5,2,2
B-train-00062,1,1,argmax,Giá dự toán,Gói thầu,B-train-00062-q10,GT54,5,GT54,5,True,3|5,3|5,2,2
B-train-00063,1,1,argmin,Doanh thu,Điểm đến,B-train-00063-q02,Phố cổ Hội An,2,Phố cổ Hội An,2,True,1|2|3|6,1|2|3|6,4,4
B-train-00063,1,1,argmin,Công suất phòng,Điểm đến,B-train-00063-q04,Đà Lạt,3,Đà Lạt,3,True,1|2|3|6,1|2|3|6,4,4
B-train-00063,1,1,argmax,Công suất phòng,Điểm đến,B-train-00063-q07,Vịnh Hạ Long,1,Vịnh Hạ Long,1,True,1|2|3|6,1|2|3|6,4,4
B-train-00063,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00063-q10,Vịnh Hạ Long,6,Vịnh Hạ Long,6,True,1|2|3|6,1|2|3|6,4,4
B-train-00064,1,1,argmin,Hiện có,Phòng ban,B-train-00064-q04,Kế toán,2,Kế toán,2,True,1|2|5,1|2|5,3,3
B-train-00064,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00064-q05,Kinh doanh,1,Kinh doanh,1,True,1|2|5,1|2|5,3,3
B-train-00064,1,1,argmax,Tuyển mới,Phòng ban,B-train-00064-q06,Kinh doanh,1,Kinh doanh,1,True,1|2|5,1|2|5,3,3
B-train-00064,1,1,argmax,Hiện có,Phòng ban,B-train-00064-q10,Hành chính,5,Hành chính,5,True,1|2|5,1|2|5,3,3
B-train-00065,1,1,argmax,Giải ngân,Dự án,B-train-00065-q02,Khu tái định cư,5,Khu tái định cư,5,True,2|4|5,2|4|5,3,3
B-train-00065,1,1,argmin,Tiến độ,Dự án,B-train-00065-q05,Nhà máy nước,4,Nhà máy nước,4,True,2|4|5,2|4|5,3,3
B-train-00065,1,1,argmin,Giải ngân,Dự án,B-train-00065-q09,Đường vành đai,2,Đường vành đai,2,True,2|4|5,2|4|5,3,3
B-train-00065,1,1,argmax,Giá trị hợp đồng,Dự án,B-train-00065-q10,Nhà máy nước,4,Nhà máy nước,4,True,2|4|5,2|4|5,3,3
B-train-00066,1,1,argmax,Chuyển tuyến,Khoa,B-train-00066-q01,Nhi,3,Nhi,3,True,1|2|3|4,1|2|3|4,4,4
B-train-00066,1,1,argmin,Lượt khám,Khoa,B-train-00066-q02,Nội tổng hợp,1,Nội tổng hợp,1,True,1|2|3|4,1|2|3|4,4,4
B-train-00066,1,1,argmin,Nhập viện,Khoa,B-train-00066-q03,Ngoại,2,Ngoại,2,True,1|2|3|4,1|2|3|4,4,4
B-train-00066,1,1,argmax,Lượt khám,Khoa,B-train-00066-q04,Sản,4,Sản,4,True,1|2|3|4,1|2|3|4,4,4
B-train-00067,1,1,argmax,Giá trúng,Gói thầu,B-train-00067-q07,GT50,6,GT50,6,True,2|6,2|6,2,2
B-train-00067,1,1,argmin,Giá dự toán,Gói thầu,B-train-00067-q08,GT80,2,GT80,2,True,2|6,2|6,2,2
B-train-00067,1,1,argmin,Giá trúng,Gói thầu,B-train-00067-q09,GT80,2,GT80,2,True,2|6,2|6,2,2
B-train-00068,1,1,argmin,Doanh thu,Tuyến,B-train-00068-q01,Đà Nẵng – Huế,2,Đà Nẵng – Huế,2,True,2|5|6,2|5|6,3,3
B-train-00068,1,1,argmin,Đúng giờ,Tuyến,B-train-00068-q05,Đà Nẵng – Huế,6,Đà Nẵng – Huế,6,True,2|5|6,2|5|6,3,3
B-train-00068,1,1,argmax,Hành khách,Tuyến,B-train-00068-q06,Hà Nội – Hải Phòng,5,Hà Nội – Hải Phòng,5,True,2|5|6,2|5|6,3,3
B-train-00069,1,1,argmax,Diện tích (ha),Địa bàn,B-train-00069-q04,Đồng Nai,5,Đồng Nai,5,True,4|5,4|5,2,2
B-train-00069,1,1,argmax,Sản lượng (tấn),Địa bàn,B-train-00069-q08,Đồng Nai,5,Đồng Nai,5,True,4|5,4|5,2,2
B-train-00069,1,1,argmin,Diện tích (ha),Địa bàn,B-train-00069-q10,Khánh Hòa,4,Khánh Hòa,4,True,4|5,4|5,2,2
B-train-00070,1,1,argmin,Lưu lượng,Khu vực,B-train-00070-q05,Khu vực miền núi,5,Khu vực miền núi,5,True,1|5,1|5,2,2
B-train-00070,1,1,argmax,Phản ánh,Khu vực,B-train-00070-q08,Cụm BTS-01,1,Cụm BTS-01,1,True,1|5,1|5,2,2
B-train-00070,1,1,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00070-q10,Khu vực miền núi,5,Khu vực miền núi,5,True,1|5,1|5,2,2
B-train-00071,1,1,argmax,Đúng giờ,Tuyến,B-train-00071-q01,Nha Trang – Đà Lạt,4,Nha Trang – Đà Lạt,4,True,1|4|5|6,1|4|5|6,4,4
B-train-00071,1,1,argmin,Đúng giờ,Tuyến,B-train-00071-q05,Hà Nội – Hải Phòng,5,Hà Nội – Hải Phòng,5,True,1|4|5|6,1|4|5|6,4,4
B-train-00071,1,1,argmax,Hành khách,Tuyến,B-train-00071-q08,Đà Nẵng – Huế,6,Đà Nẵng – Huế,6,True,1|4|5|6,1|4|5|6,4,4
B-train-00071,1,1,argmin,Hành khách,Tuyến,B-train-00071-q10,Hà Nội – Hải Phòng,1,Hà Nội – Hải Phòng,1,True,1|4|5|6,1|4|5|6,4,4
B-train-00072,1,1,argmax,Hành khách,Tuyến,B-train-00072-q04,Hà Nội – Hải Phòng,5,Hà Nội – Hải Phòng,5,True,4|5,4|5,2,2
B-train-00072,1,1,argmax,Đúng giờ,Tuyến,B-train-00072-q08,Hà Nội – Hải Phòng,5,Hà Nội – Hải Phòng,5,True,4|5,4|5,2,2
B-train-00072,1,1,argmin,Doanh thu,Tuyến,B-train-00072-q10,Nha Trang – Đà Lạt,4,Nha Trang – Đà Lạt,4,True,4|5,4|5,2,2
B-train-00073,1,1,argmax,Tuyển mới,Phòng ban,B-train-00073-q01,Công nghệ,4,Công nghệ,4,True,2|4,2|4,2,2
B-train-00073,1,1,argmin,Hiện có,Phòng ban,B-train-00073-q07,Công nghệ,4,Công nghệ,4,True,2|4,2|4,2,2
B-train-00073,1,1,argmax,Thiếu/thừa,Phòng ban,B-train-00073-q08,Kế toán,2,Kế toán,2,True,2|4,2|4,2,2
B-train-00073,1,1,argmin,Định biên,Phòng ban,B-train-00073-q10,Công nghệ,4,Công nghệ,4,True,2|4,2|4,2,2
B-train-00074,1,1,argmin,Hồ sơ nhận,Nhóm chế độ,B-train-00074-q03,Hưu trí,1,Hưu trí,1,True,1|5,1|5,2,2
B-train-00074,1,1,argmax,Trễ hạn,Nhóm chế độ,B-train-00074-q08,Hưu trí,1,Hưu trí,1,True,1|5,1|5,2,2
B-train-00074,1,1,argmax,Hồ sơ nhận,Nhóm chế độ,B-train-00074-q09,Tai nạn lao động,5,Tai nạn lao động,5,True,1|5,1|5,2,2
B-train-00075,1,1,argmin,Giá trị bán,Điểm bán,B-train-00075-q01,Cửa hàng 01,1,Cửa hàng 01,1,True,1|5|6|8,1|5|6|8,4,4
B-train-00075,1,1,argmax,Hoàn trả,Điểm bán,B-train-00075-q06,Cửa hàng 01,6,Cửa hàng 01,6,True,1|5|6|8,1|5|6|8,4,4
B-train-00075,1,1,argmin,Số đơn,Điểm bán,B-train-00075-q09,Siêu thị trung tâm,8,Siêu thị trung tâm,8,True,1|5|6|8,1|5|6|8,4,4
B-train-00075,1,1,argmax,Giá trị bán,Điểm bán,B-train-00075-q10,Điểm bán phía Nam,5,Điểm bán phía Nam,5,True,1|5|6|8,1|5|6|8,4,4
B-train-00076,1,1,argmin,Đạt,Đơn vị,B-train-00076-q03,THPT Lê Quý Đôn,7,THPT Lê Quý Đôn,7,True,3|7,3|7,2,2
B-train-00076,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00076-q07,THPT Lê Quý Đôn,7,THPT Lê Quý Đôn,7,True,3|7,3|7,2,2
B-train-00076,1,1,argmax,Đạt,Đơn vị,B-train-00076-q09,THPT Trần Phú,3,THPT Trần Phú,3,True,3|7,3|7,2,2
B-train-00076,1,1,argmax,Thí sinh,Đơn vị,B-train-00076-q10,THPT Trần Phú,3,THPT Trần Phú,3,True,3|7,3|7,2,2
B-train-00077,1,1,argmin,Đơn xử lý,Kho/điểm,B-train-00077-q01,Kho Đà Nẵng,2,Kho Đà Nẵng,2,True,2|3|4|5,2|3|5|6,4,4
B-train-00077,1,1,argmin,Tồn cuối,Kho/điểm,B-train-00077-q05,Kho Bình Dương,3,Kho Bình Dương,3,True,2|3|4|5,2|3|5|6,4,4
B-train-00077,1,1,argmax,Đúng hạn,Kho/điểm,B-train-00077-q09,Kho trung chuyển,5,Kho trung chuyển,5,True,2|3|4|5,2|3|5|6,4,4
B-train-00077,1,1,argmax,Đơn xử lý,Kho/điểm,B-train-00077-q10,Kho Cần Thơ,4,Kho Hà Nội,6,False,2|3|4|5,2|3|5|6,4,4
B-train-00078,1,1,argmax,Đơn xử lý,Kho/điểm,B-train-00078-q01,Kho Bình Dương,3,Kho Hà Nội,6,False,2|3|5,1|2|6,3,3
B-train-00078,1,1,argmax,Tồn cuối,Kho/điểm,B-train-00078-q05,Kho Đà Nẵng,2,Kho Đà Nẵng,2,True,2|3|5,1|2|6,3,3
B-train-00078,1,1,argmin,Đơn xử lý,Kho/điểm,B-train-00078-q06,Kho trung chuyển,5,Kho Hà Nội,1,False,2|3|5,1|2|6,3,3
B-train-00079,1,1,argmax,Hồ sơ nhận,Nhóm chế độ,B-train-00079-q01,Thất nghiệp,2,Thất nghiệp,2,True,2|3|5,2|3|5,3,3
B-train-00079,1,1,argmin,Trễ hạn,Nhóm chế độ,B-train-00079-q03,Ốm đau,3,Ốm đau,3,True,2|3|5,2|3|5,3,3
B-train-00079,1,1,argmin,Hồ sơ nhận,Nhóm chế độ,B-train-00079-q05,Tai nạn lao động,5,Tai nạn lao động,5,True,2|3|5,2|3|5,3,3
B-train-00079,1,1,argmax,Chi trả,Nhóm chế độ,B-train-00079-q07,Thất nghiệp,2,Thất nghiệp,2,True,2|3|5,2|3|5,3,3
B-train-00080,1,1,argmin,Thí sinh,Đơn vị,B-train-00080-q04,THPT Lê Quý Đôn,2,THPT Lê Quý Đôn,2,True,2|3|4,2|3|4,3,3
B-train-00080,1,1,argmax,Tỷ lệ đạt,Đơn vị,B-train-00080-q05,THPT Lê Quý Đôn,2,THPT Lê Quý Đôn,2,True,2|3|4,2|3|4,3,3
B-train-00080,1,1,argmax,Đạt,Đơn vị,B-train-00080-q09,THPT Trần Phú,3,THPT Trần Phú,3,True,2|3|4,2|3|4,3,3
B-train-00080,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00080-q10,THPT Phan Bội Châu,4,THPT Phan Bội Châu,4,True,2|3|4,2|3|4,3,3
B-train-00081,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00081-q01,THPT Lê Quý Đôn,2,THPT Lê Quý Đôn,2,True,2|4|5,2|4|5,3,3
B-train-00081,1,1,argmax,Thí sinh,Đơn vị,B-train-00081-q03,THPT Phan Bội Châu,4,THPT Phan Bội Châu,4,True,2|4|5,2|4|5,3,3
B-train-00081,1,1,argmin,Thí sinh,Đơn vị,B-train-00081-q05,THPT Chu Văn An,5,THPT Chu Văn An,5,True,2|4|5,2|4|5,3,3
B-train-00081,1,1,argmax,Tỷ lệ đạt,Đơn vị,B-train-00081-q07,THPT Phan Bội Châu,4,THPT Phan Bội Châu,4,True,2|4|5,2|4|5,3,3
B-train-00082,1,1,argmin,Dư nợ,Chi nhánh,B-train-00082-q07,Cần Thơ 02,5,Hà Nội 01,6,False,5|6,5|6,2,2
B-train-00082,1,1,argmin,Tăng trưởng,Chi nhánh,B-train-00082-q08,Cần Thơ 02,5,Cần Thơ 02,5,True,5|6,5|6,2,2
B-train-00082,1,1,argmax,Tăng trưởng,Chi nhánh,B-train-00082-q09,Hà Nội 01,6,Hà Nội 01,6,True,5|6,5|6,2,2
B-train-00083,1,1,argmax,Tuyển mới,Phòng ban,B-train-00083-q03,Vận hành,3,Vận hành,3,True,1|3|4,1|3|4,3,3
B-train-00083,1,1,argmax,Thiếu/thừa,Phòng ban,B-train-00083-q05,Công nghệ,4,Công nghệ,4,True,1|3|4,1|3|4,3,3
B-train-00083,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00083-q07,Vận hành,3,Vận hành,3,True,1|3|4,1|3|4,3,3
B-train-00083,1,1,argmin,Định biên,Phòng ban,B-train-00083-q08,Kinh doanh,1,Kinh doanh,1,True,1|3|4,1|3|4,3,3
B-train-00084,1,1,argmax,Tồn cuối,Kho/điểm,B-train-00084-q06,Kho Cần Thơ,4,Kho Cần Thơ,4,True,2|4|5,2|4|5,3,3
B-train-00084,1,1,argmax,Đơn xử lý,Kho/điểm,B-train-00084-q08,Kho Đà Nẵng,2,Kho Đà Nẵng,2,True,2|4|5,2|4|5,3,3
B-train-00084,1,1,argmin,Đúng hạn,Kho/điểm,B-train-00084-q10,Kho trung chuyển,5,Kho trung chuyển,5,True,2|4|5,2|4|5,3,3
B-train-00085,1,1,argmax,Tiến độ,Dự án,B-train-00085-q01,Trường liên cấp,3,Trường liên cấp,3,True,1|2|3|5,1|2|3|5,4,4
B-train-00085,1,1,argmin,Giá trị hợp đồng,Dự án,B-train-00085-q06,Khu tái định cư,5,Khu tái định cư,5,True,1|2|3|5,1|2|3|5,4,4
B-train-00085,1,1,argmax,Giá trị hợp đồng,Dự án,B-train-00085-q08,Đường vành đai,2,Đường vành đai,2,True,1|2|3|5,1|2|3|5,4,4
B-train-00085,1,1,argmin,Tiến độ,Dự án,B-train-00085-q10,Cầu Đông Thành,1,Cầu Đông Thành,1,True,1|2|3|5,1|2|3|5,4,4
B-train-00086,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00086-q01,THPT Lê Quý Đôn,2,THPT Lê Quý Đôn,2,True,2|7|8,2|7|8,3,3
B-train-00086,1,1,argmin,Đạt,Đơn vị,B-train-00086-q03,THPT Lê Quý Đôn,7,THPT Lê Quý Đôn,7,True,2|7|8,2|7|8,3,3
B-train-00086,1,1,argmax,Đạt,Đơn vị,B-train-00086-q09,THPT Trần Phú,8,THPT Trần Phú,8,True,2|7|8,2|7|8,3,3
B-train-00087,1,1,argmin,Công suất phòng,Điểm đến,B-train-00087-q02,Nha Trang,4,Nha Trang,4,True,3|4,3|4,2,2
B-train-00087,1,1,argmax,Doanh thu,Điểm đến,B-train-00087-q04,Đà Lạt,3,Đà Lạt,3,True,3|4,3|4,2,2
B-train-00087,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00087-q08,Nha Trang,4,Nha Trang,4,True,3|4,3|4,2,2
B-train-00087,1,1,argmin,Khách nội địa,Điểm đến,B-train-00087-q10,Nha Trang,4,Nha Trang,4,True,3|4,3|4,2,2
B-train-00088,1,1,argmin,Trễ hạn,Nhóm chế độ,B-train-00088-q01,Thất nghiệp,7,Thất nghiệp,7,True,1|5|7,1|5|7,3,3
B-train-00088,1,1,argmin,Đã giải quyết,Nhóm chế độ,B-train-00088-q02,Hưu trí,1,Hưu trí,1,True,1|5|7,1|5|7,3,3
B-train-00088,1,1,argmax,Đã giải quyết,Nhóm chế độ,B-train-00088-q06,Tai nạn lao động,5,Tai nạn lao động,5,True,1|5|7,1|5|7,3,3
B-train-00089,1,1,argmin,Hợp đồng,Nghiệp vụ,B-train-00089-q02,Xe cơ giới,2,Xe cơ giới,2,True,1|2|4,1|2|4,3,3
B-train-00089,1,1,argmax,Phí bảo hiểm,Nghiệp vụ,B-train-00089-q04,Hàng hóa,4,Hàng hóa,4,True,1|2|4,1|2|4,3,3
B-train-00089,1,1,argmin,Bồi thường,Nghiệp vụ,B-train-00089-q09,Xe cơ giới,2,Xe cơ giới,2,True,1|2|4,1|2|4,3,3
B-train-00089,1,1,argmax,Tỷ lệ,Nghiệp vụ,B-train-00089-q10,Sức khỏe,1,Sức khỏe,1,True,1|2|4,1|2|4,3,3
B-train-00090,1,1,argmax,Hiện có,Phòng ban,B-train-00090-q02,Vận hành,3,Vận hành,3,True,3|5,3|5,2,2
B-train-00090,1,1,argmax,Tuyển mới,Phòng ban,B-train-00090-q07,Hành chính,5,Hành chính,5,True,3|5,3|5,2,2
B-train-00090,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00090-q10,Hành chính,5,Hành chính,5,True,3|5,3|5,2,2
B-train-00091,1,1,argmin,Thí sinh,Đơn vị,B-train-00091-q01,THPT Phan Bội Châu,4,THPT Phan Bội Châu,4,True,1|3|4,1|3|4,3,3
B-train-00091,1,1,argmax,Thí sinh,Đơn vị,B-train-00091-q05,THPT Trần Phú,3,THPT Trần Phú,3,True,1|3|4,1|3|4,3,3
B-train-00091,1,1,argmax,Đạt,Đơn vị,B-train-00091-q07,THPT Nguyễn Trãi,1,THPT Nguyễn Trãi,1,True,1|3|4,1|3|4,3,3
B-train-00091,1,1,argmin,Tỷ lệ đạt,Đơn vị,B-train-00091-q09,THPT Trần Phú,3,THPT Trần Phú,3,True,1|3|4,1|3|4,3,3
B-train-00092,1,1,argmax,Thực hiện,Khu vực,B-train-00092-q02,Miền Nam,3,Miền Nam,3,True,2|3|4|5,2|3|4|5,4,4
B-train-00092,1,1,argmin,Chênh lệch,Khu vực,B-train-00092-q03,Miền Trung,2,Miền Trung,2,True,2|3|4|5,2|3|4|5,4,4
B-train-00092,1,1,argmax,Chênh lệch,Khu vực,B-train-00092-q05,Tây Nguyên,4,Tây Nguyên,4,True,2|3|4|5,2|3|4|5,4,4
B-train-00092,1,1,argmin,Thực hiện,Khu vực,B-train-00092-q07,Đồng bằng sông Cửu Long,5,Đồng bằng sông Cửu Long,5,True,2|3|4|5,2|3|4|5,4,4
B-train-00093,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00093-q01,Phú Quốc,5,Phú Quốc,5,True,3|5|6,3|5|6,3,3
B-train-00093,1,1,argmin,Công suất phòng,Điểm đến,B-train-00093-q02,Vịnh Hạ Long,6,Vịnh Hạ Long,6,True,3|5|6,3|5|6,3,3
B-train-00093,1,1,argmax,Doanh thu,Điểm đến,B-train-00093-q09,Vịnh Hạ Long,6,Vịnh Hạ Long,6,True,3|5|6,3|5|6,3,3
B-train-00093,1,1,argmin,Khách quốc tế,Điểm đến,B-train-00093-q10,Đà Lạt,3,Đà Lạt,3,True,3|5|6,3|5|6,3,3
B-train-00094,1,1,argmin,Giá dự toán,Gói thầu,B-train-00094-q01,GT92,3,GT92,3,True,3|5,3|5,2,2
